c s2M s2V K N T kf km
0.1 0.1 0.04 166.81005372000593 1000 9500 0.4963 0.0054
0.1 0.1 0.04 166.81005372000593 1000 10000 0.4974 0.0055
0.1 0.1 0.04 166.81005372000593 1000 500 0.4479 0.2454
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4867 0.2906
0.1 0.1 0.04 166.81005372000593 1000 1500 0.495 0.1567
0.1 0.1 0.04 166.81005372000593 1000 2000 0.49 0.0868
0.1 0.1 0.04 166.81005372000593 1000 2500 0.4848 0.0808
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4753 0.0459
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4877 0.0153
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4861 0.0083
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4845 0.0036
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4901 0.0015
0.1 0.1 0.04 166.81005372000593 1000 5500 0.4966 0.0021
0.1 0.1 0.04 166.81005372000593 1000 6000 0.4974 0.0016
0.1 0.1 0.04 166.81005372000593 1000 6500 0.4978 0.0066
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4992 0.0003
0.1 0.1 0.04 166.81005372000593 1000 7500 0.4998 0.0002
0.1 0.1 0.04 166.81005372000593 1000 8000 0.4997 0.0011
0.1 0.1 0.04 166.81005372000593 1000 8500 0.4998 0.0035
0.1 0.1 0.04 166.81005372000593 1000 9000 0.4996 0.0008
0.1 0.1 0.04 166.81005372000593 1000 9500 0.4996 0.001
0.1 0.1 0.04 166.81005372000593 1000 10000 0.4988 0.0015
0.1 0.1 0.04 166.81005372000593 1000 500 0.4632 0.1915
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4771 0.1359
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4865 0.0605
0.1 0.1 0.04 166.81005372000593 1000 2000 0.489 0.0165
0.1 0.1 0.04 166.81005372000593 1000 2500 0.495 0.0141
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4985 0.0056
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4984 0.0035
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4981 0.0128
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4946 0.0012
0.1 0.1 0.04 166.81005372000593 1000 5000 0.496 0.0038
0.1 0.1 0.04 166.81005372000593 1000 5500 0.491 0.0004
0.1 0.1 0.04 166.81005372000593 1000 6000 0.4946 0.0002
0.1 0.1 0.04 166.81005372000593 1000 6500 0.4961 0.0003
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4978 0.0002
0.1 0.1 0.04 166.81005372000593 1000 7500 0.4983 0.0001
0.1 0.1 0.04 166.81005372000593 1000 8000 0.4974 0.0
0.1 0.1 0.04 166.81005372000593 1000 8500 0.4965 0.0
0.1 0.1 0.04 166.81005372000593 1000 9000 0.4977 0.0
0.1 0.1 0.04 166.81005372000593 1000 9500 0.499 0.0
0.1 0.1 0.04 166.81005372000593 1000 10000 0.4987 0.0
0.1 0.1 0.04 166.81005372000593 1000 500 0.429 0.118
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4719 0.0851
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4902 0.1033
0.1 0.1 0.04 166.81005372000593 1000 2000 0.4963 0.1338
0.1 0.1 0.04 166.81005372000593 1000 2500 0.4872 0.0224
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4965 0.0318
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4987 0.0192
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4961 0.0104
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4973 0.0395
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4972 0.0399
0.1 0.1 0.04 166.81005372000593 1000 5500 0.4985 0.0069
0.1 0.1 0.04 166.81005372000593 1000 6000 0.4989 0.0057
0.1 0.1 0.04 166.81005372000593 1000 6500 0.4995 0.0036
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4992 0.0045
0.1 0.1 0.04 166.81005372000593 1000 7500 0.4999 0.0034
0.1 0.1 0.04 166.81005372000593 1000 8000 0.5 0.003
0.1 0.1 0.04 166.81005372000593 1000 8500 0.5 0.0107
0.1 0.1 0.04 166.81005372000593 1000 9000 0.5 0.015
0.1 0.1 0.04 166.81005372000593 1000 9500 0.5 0.0081
0.1 0.1 0.04 166.81005372000593 1000 10000 0.5 0.0018
0.1 0.1 0.04 166.81005372000593 1000 500 0.4565 0.1195
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4919 0.0505
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4948 0.0255
0.1 0.1 0.04 166.81005372000593 1000 2000 0.497 0.014
0.1 0.1 0.04 166.81005372000593 1000 2500 0.4989 0.0076
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4954 0.0096
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4965 0.0244
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4995 0.0035
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4994 0.0034
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4994 0.0043
0.1 0.1 0.04 166.81005372000593 1000 5500 0.4998 0.0059
0.1 0.1 0.04 166.81005372000593 1000 6000 0.4998 0.003
0.1 0.1 0.04 166.81005372000593 1000 6500 0.4998 0.0153
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4999 0.0044
0.1 0.1 0.04 166.81005372000593 1000 7500 0.4991 0.002
0.1 0.1 0.04 166.81005372000593 1000 8000 0.4984 0.0012
0.1 0.1 0.04 166.81005372000593 1000 8500 0.4954 0.0015
0.1 0.1 0.04 166.81005372000593 1000 9000 0.4936 0.0008
0.1 0.1 0.04 166.81005372000593 1000 9500 0.497 0.0018
0.1 0.1 0.04 166.81005372000593 1000 10000 0.4963 0.0008
0.1 0.1 0.04 166.81005372000593 1000 500 0.4093 0.324
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4598 0.1601
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4849 0.0935
0.1 0.1 0.04 166.81005372000593 1000 2000 0.4908 0.0238
0.1 0.1 0.04 166.81005372000593 1000 2500 0.4892 0.0031
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4959 0.002
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4909 0.0008
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4928 0.0004
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4969 0.001
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4973 0.0014
0.1 0.1 0.04 166.81005372000593 1000 5500 0.4955 0.0013
0.1 0.1 0.04 166.81005372000593 1000 6000 0.495 0.0027
0.1 0.1 0.04 166.81005372000593 1000 6500 0.4955 0.0022
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4964 0.0026
0.1 0.1 0.04 166.81005372000593 1000 7500 0.4934 0.0012
0.1 0.1 0.04 166.81005372000593 1000 8000 0.4932 0.0006
0.1 0.1 0.04 166.81005372000593 1000 8500 0.4965 0.0004
0.1 0.1 0.04 166.81005372000593 1000 9000 0.4992 0.0005
0.1 0.1 0.04 166.81005372000593 1000 9500 0.4991 0.0002
0.1 0.1 0.04 166.81005372000593 1000 10000 0.4979 0.0001
0.1 0.1 0.04 166.81005372000593 1000 500 0.4395 0.104
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4735 0.0311
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4789 0.0256
0.1 0.1 0.04 166.81005372000593 1000 2000 0.4914 0.0388
0.1 0.1 0.04 166.81005372000593 1000 2500 0.4832 0.1006
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4902 0.1027
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4935 0.036
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4949 0.0467
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4993 0.0322
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4996 0.0617
0.1 0.1 0.04 166.81005372000593 1000 5500 0.4998 0.0094
0.1 0.1 0.04 166.81005372000593 1000 6000 0.5 0.0521
0.1 0.1 0.04 166.81005372000593 1000 6500 0.5 0.0262
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4999 0.0142
0.1 0.1 0.04 166.81005372000593 1000 7500 0.5 0.065
0.1 0.1 0.04 166.81005372000593 1000 8000 0.5 0.0331
0.1 0.1 0.04 166.81005372000593 1000 8500 0.5 0.0118
0.1 0.1 0.04 166.81005372000593 1000 9000 0.5 0.0056
0.1 0.1 0.04 166.81005372000593 1000 9500 0.5 0.003
0.1 0.1 0.04 166.81005372000593 1000 10000 0.5 0.0033
0.1 0.1 0.04 166.81005372000593 1000 500 0.4419 0.305
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4843 0.3013
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4929 0.2887
0.1 0.1 0.04 166.81005372000593 1000 2000 0.4929 0.4093
0.1 0.1 0.04 166.81005372000593 1000 2500 0.4921 0.4261
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4916 0.415
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4982 0.4621
0.1 0.1 0.04 166.81005372000593 1000 4000 0.499 0.4147
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4976 0.4021
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4991 0.4442
0.1 0.1 0.04 166.81005372000593 1000 5500 0.4931 0.3897
0.1 0.1 0.04 166.81005372000593 1000 6000 0.4995 0.3384
0.1 0.1 0.04 166.81005372000593 1000 6500 0.4991 0.4195
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4989 0.4033
0.1 0.1 0.04 166.81005372000593 1000 7500 0.4996 0.4403
0.1 0.1 0.04 166.81005372000593 1000 8000 0.4999 0.4554
0.1 0.1 0.04 166.81005372000593 1000 8500 0.4998 0.481
0.1 0.1 0.04 166.81005372000593 1000 9000 0.4998 0.4804
0.1 0.1 0.04 166.81005372000593 1000 9500 0.4999 0.4968
0.1 0.1 0.04 166.81005372000593 1000 10000 0.5 0.4942
0.1 0.1 0.04 166.81005372000593 1000 500 0.434 0.1993
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4788 0.1034
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4816 0.0091
0.1 0.1 0.04 166.81005372000593 1000 2000 0.4855 0.0069
0.1 0.1 0.04 166.81005372000593 1000 2500 0.4918 0.0128
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4938 0.0155
0.1 0.1 0.04 166.81005372000593 1000 3500 0.491 0.0046
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4946 0.0151
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4988 0.0031
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4976 0.0076
0.1 0.1 0.04 166.81005372000593 1000 5500 0.4988 0.0077
0.1 0.1 0.04 166.81005372000593 1000 6000 0.4984 0.0164
0.1 0.1 0.04 166.81005372000593 1000 6500 0.4987 0.0064
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4985 0.0013
0.1 0.1 0.04 166.81005372000593 1000 7500 0.496 0.0005
0.1 0.1 0.04 166.81005372000593 1000 8000 0.498 0.0001
0.1 0.1 0.04 166.81005372000593 1000 8500 0.4956 0.0002
0.1 0.1 0.04 166.81005372000593 1000 9000 0.4959 0.0002
0.1 0.1 0.04 166.81005372000593 1000 9500 0.4963 0.0003
0.1 0.1 0.04 166.81005372000593 1000 10000 0.4958 0.0005
0.1 0.1 0.04 166.81005372000593 1000 500 0.4475 0.1362
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4654 0.2257
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4886 0.296
0.1 0.1 0.04 166.81005372000593 1000 2000 0.4949 0.3872
0.1 0.1 0.04 166.81005372000593 1000 2500 0.494 0.2565
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4953 0.2298
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4888 0.2918
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4726 0.4059
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4947 0.4477
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4987 0.4566
0.1 0.1 0.04 166.81005372000593 1000 5500 0.4994 0.484
0.1 0.1 0.04 166.81005372000593 1000 6000 0.498 0.4915
0.1 0.1 0.04 166.81005372000593 1000 6500 0.4989 0.4934
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4997 0.4818
0.1 0.1 0.04 166.81005372000593 1000 7500 0.4998 0.4957
0.1 0.1 0.04 166.81005372000593 1000 8000 0.4996 0.4956
0.1 0.1 0.04 166.81005372000593 1000 8500 0.4997 0.4994
0.1 0.1 0.04 166.81005372000593 1000 9000 0.4994 0.4973
0.1 0.1 0.04 166.81005372000593 1000 9500 0.4996 0.4913
0.1 0.1 0.04 166.81005372000593 1000 10000 0.4993 0.4987
0.1 0.1 0.04 166.81005372000593 1000 500 0.4442 0.1275
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4641 0.0944
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4961 0.1472
0.1 0.1 0.04 166.81005372000593 1000 2000 0.4963 0.1786
0.1 0.1 0.04 166.81005372000593 1000 2500 0.4884 0.1188
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4599 0.0513
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4882 0.0219
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4971 0.0443
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4994 0.022
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4992 0.0164
0.1 0.1 0.04 166.81005372000593 1000 5500 0.499 0.0022
0.1 0.1 0.04 166.81005372000593 1000 6000 0.4998 0.0042
0.1 0.1 0.04 166.81005372000593 1000 6500 0.4991 0.0096
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4998 0.0035
0.1 0.1 0.04 166.81005372000593 1000 7500 0.4998 0.0059
0.1 0.1 0.04 166.81005372000593 1000 8000 0.4999 0.0072
0.1 0.1 0.04 166.81005372000593 1000 8500 0.4997 0.0101
0.1 0.1 0.04 166.81005372000593 1000 9000 0.4997 0.0029
0.1 0.1 0.04 166.81005372000593 1000 9500 0.4999 0.0035
0.1 0.1 0.04 166.81005372000593 1000 10000 0.4997 0.0066
0.1 0.1 0.04 166.81005372000593 1000 500 0.4466 0.3156
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4918 0.1984
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4856 0.3004
0.1 0.1 0.04 166.81005372000593 1000 2000 0.4949 0.3311
0.1 0.1 0.04 166.81005372000593 1000 2500 0.4928 0.0878
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4948 0.0357
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4953 0.0241
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4971 0.0241
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4962 0.003
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4894 0.0033
0.1 0.1 0.04 166.81005372000593 1000 5500 0.4824 0.0008
0.1 0.1 0.04 166.81005372000593 1000 6000 0.4875 0.0057
0.1 0.1 0.04 166.81005372000593 1000 6500 0.4973 0.0047
0.1 0.1 0.04 166.81005372000593 1000 7000 0.499 0.0077
0.1 0.1 0.04 166.81005372000593 1000 7500 0.4997 0.0281
0.1 0.1 0.04 166.81005372000593 1000 8000 0.4993 0.0596
0.1 0.1 0.04 166.81005372000593 1000 8500 0.4997 0.0145
0.1 0.1 0.04 166.81005372000593 1000 9000 0.4999 0.0063
0.1 0.1 0.04 166.81005372000593 1000 9500 0.5 0.0011
0.1 0.1 0.04 166.81005372000593 1000 10000 0.5 0.0016
0.1 0.1 0.04 166.81005372000593 1000 500 0.4476 0.1363
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4753 0.0916
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4902 0.1081
0.1 0.1 0.04 166.81005372000593 1000 2000 0.4991 0.1214
0.1 0.1 0.04 166.81005372000593 1000 2500 0.4993 0.109
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4992 0.0629
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4987 0.0298
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4962 0.0122
0.1 0.1 0.04 166.81005372000593 1000 4500 0.497 0.0239
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4934 0.0257
0.1 0.1 0.04 166.81005372000593 1000 5500 0.4793 0.0037
0.1 0.1 0.04 166.81005372000593 1000 6000 0.463 0.0038
0.1 0.1 0.04 166.81005372000593 1000 6500 0.4877 0.0105
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4927 0.0097
0.1 0.1 0.04 166.81005372000593 1000 7500 0.4827 0.0124
0.1 0.1 0.04 166.81005372000593 1000 8000 0.4676 0.009
0.1 0.1 0.04 166.81005372000593 1000 8500 0.4667 0.0054
0.1 0.1 0.04 166.81005372000593 1000 9000 0.4849 0.005
0.1 0.1 0.04 166.81005372000593 1000 9500 0.4917 0.0016
0.1 0.1 0.04 166.81005372000593 1000 10000 0.4987 0.0005
0.1 0.1 0.04 166.81005372000593 1000 500 0.4675 0.2182
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4816 0.1637
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4882 0.0494
0.1 0.1 0.04 166.81005372000593 1000 2000 0.4873 0.0261
0.1 0.1 0.04 166.81005372000593 1000 2500 0.4984 0.0526
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4996 0.0366
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4945 0.0233
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4959 0.02
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4982 0.0078
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4991 0.0019
0.1 0.1 0.04 166.81005372000593 1000 5500 0.4988 0.0048
0.1 0.1 0.04 166.81005372000593 1000 6000 0.4998 0.0006
0.1 0.1 0.04 166.81005372000593 1000 6500 0.4997 0.0003
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4997 0.0001
0.1 0.1 0.04 166.81005372000593 1000 7500 0.4999 0.0001
0.1 0.1 0.04 166.81005372000593 1000 8000 0.4999 0.0
0.1 0.1 0.04 166.81005372000593 1000 8500 0.4999 0.0
0.1 0.1 0.04 166.81005372000593 1000 9000 0.5 0.0001
0.1 0.1 0.04 166.81005372000593 1000 9500 0.5 0.0
0.1 0.1 0.04 166.81005372000593 1000 10000 0.5 0.0
0.1 0.1 0.04 166.81005372000593 1000 500 0.3117 0.1226
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4282 0.1302
0.1 0.1 0.04 166.81005372000593 1000 1500 0.485 0.0285
0.1 0.1 0.04 166.81005372000593 1000 2000 0.477 0.0328
0.1 0.1 0.04 166.81005372000593 1000 2500 0.4808 0.0192
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4863 0.01
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4669 0.0195
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4742 0.0232
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4866 0.0097
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4974 0.0275
0.1 0.1 0.04 166.81005372000593 1000 5500 0.4951 0.0484
0.1 0.1 0.04 166.81005372000593 1000 6000 0.4814 0.028
0.1 0.1 0.04 166.81005372000593 1000 6500 0.4832 0.0326
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4975 0.0137
0.1 0.1 0.04 166.81005372000593 1000 7500 0.4952 0.0014
0.1 0.1 0.04 166.81005372000593 1000 8000 0.4964 0.0006
0.1 0.1 0.04 166.81005372000593 1000 8500 0.4956 0.0021
0.1 0.1 0.04 166.81005372000593 1000 9000 0.4866 0.0011
0.1 0.1 0.04 166.81005372000593 1000 9500 0.4987 0.0017
0.1 0.1 0.04 166.81005372000593 1000 10000 0.497 0.0026
0.1 0.1 0.04 166.81005372000593 1000 500 0.457 0.2619
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4845 0.2007
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4902 0.1223
0.1 0.1 0.04 166.81005372000593 1000 2000 0.4922 0.0104
0.1 0.1 0.04 166.81005372000593 1000 2500 0.4981 0.0015
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4963 0.0021
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4991 0.0019
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4983 0.0012
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4996 0.0005
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4997 0.0004
0.1 0.1 0.04 166.81005372000593 1000 5500 0.4987 0.0004
0.1 0.1 0.04 166.81005372000593 1000 6000 0.4973 0.0002
0.1 0.1 0.04 166.81005372000593 1000 6500 0.497 0.0
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4968 0.0
0.1 0.1 0.04 166.81005372000593 1000 7500 0.4971 0.0
0.1 0.1 0.04 166.81005372000593 1000 8000 0.4977 0.0
0.1 0.1 0.04 166.81005372000593 1000 8500 0.4982 0.0
0.1 0.1 0.04 166.81005372000593 1000 9000 0.4941 0.0
0.1 0.1 0.04 166.81005372000593 1000 9500 0.4954 0.0
0.1 0.1 0.04 166.81005372000593 1000 10000 0.4916 0.0
0.1 0.1 0.04 166.81005372000593 1000 500 0.3228 0.1442
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4519 0.0353
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4853 0.0084
0.1 0.1 0.04 166.81005372000593 1000 2000 0.4784 0.0012
0.1 0.1 0.04 166.81005372000593 1000 2500 0.4931 0.0023
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4931 0.0073
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4953 0.0033
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4976 0.0081
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4986 0.0082
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4989 0.0203
0.1 0.1 0.04 166.81005372000593 1000 5500 0.4915 0.0203
0.1 0.1 0.04 166.81005372000593 1000 6000 0.4973 0.0418
0.1 0.1 0.04 166.81005372000593 1000 6500 0.4853 0.0167
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4936 0.0142
0.1 0.1 0.04 166.81005372000593 1000 7500 0.4916 0.0077
0.1 0.1 0.04 166.81005372000593 1000 8000 0.4843 0.0081
0.1 0.1 0.04 166.81005372000593 1000 8500 0.4969 0.0016
0.1 0.1 0.04 166.81005372000593 1000 9000 0.4988 0.0008
0.1 0.1 0.04 166.81005372000593 1000 9500 0.4988 0.0001
0.1 0.1 0.04 166.81005372000593 1000 10000 0.4976 0.0001
0.1 0.1 0.04 166.81005372000593 1000 500 0.4203 0.091
0.1 0.1 0.04 166.81005372000593 1000 1000 0.461 0.0401
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4738 0.0199
0.1 0.1 0.04 166.81005372000593 1000 2000 0.4812 0.0287
0.1 0.1 0.04 166.81005372000593 1000 2500 0.4937 0.0105
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4983 0.0276
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4988 0.0158
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4951 0.0246
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4909 0.0191
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4969 0.0133
0.1 0.1 0.04 166.81005372000593 1000 5500 0.4992 0.0015
0.1 0.1 0.04 166.81005372000593 1000 6000 0.4997 0.0011
0.1 0.1 0.04 166.81005372000593 1000 6500 0.4964 0.0088
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4849 0.0095
0.1 0.1 0.04 166.81005372000593 1000 7500 0.4948 0.0255
0.1 0.1 0.04 166.81005372000593 1000 8000 0.4972 0.0383
0.1 0.1 0.04 166.81005372000593 1000 8500 0.4972 0.0095
0.1 0.1 0.04 166.81005372000593 1000 9000 0.4966 0.0096
0.1 0.1 0.04 166.81005372000593 1000 9500 0.497 0.0095
0.1 0.1 0.04 166.81005372000593 1000 10000 0.4911 0.0242
0.1 0.1 0.04 166.81005372000593 1000 500 0.4068 0.4256
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4669 0.4245
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4931 0.4587
0.1 0.1 0.04 166.81005372000593 1000 2000 0.4967 0.4763
0.1 0.1 0.04 166.81005372000593 1000 2500 0.4945 0.4655
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4951 0.4578
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4921 0.4902
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4887 0.4934
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4958 0.4847
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4979 0.4933
0.1 0.1 0.04 166.81005372000593 1000 5500 0.4986 0.4974
0.1 0.1 0.04 166.81005372000593 1000 6000 0.4991 0.4982
0.1 0.1 0.04 166.81005372000593 1000 6500 0.4991 0.4996
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4992 0.4989
0.1 0.1 0.04 166.81005372000593 1000 7500 0.499 0.4929
0.1 0.1 0.04 166.81005372000593 1000 8000 0.4991 0.4951
0.1 0.1 0.04 166.81005372000593 1000 8500 0.4988 0.4949
0.1 0.1 0.04 166.81005372000593 1000 9000 0.4994 0.4964
0.1 0.1 0.04 166.81005372000593 1000 9500 0.4999 0.4986
0.1 0.1 0.04 166.81005372000593 1000 10000 0.5 0.4974
0.1 0.1 0.04 166.81005372000593 1000 500 0.4602 0.3035
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4537 0.1989
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4741 0.2153
0.1 0.1 0.04 166.81005372000593 1000 2000 0.4943 0.2178
0.1 0.1 0.04 166.81005372000593 1000 2500 0.49 0.1551
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4919 0.1124
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4917 0.0389
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4878 0.0259
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4883 0.0473
0.1 0.1 0.04 166.81005372000593 1000 5000 0.4887 0.009
0.1 0.1 0.04 166.81005372000593 1000 5500 0.4987 0.0358
0.1 0.1 0.04 166.81005372000593 1000 6000 0.4991 0.0267
0.1 0.1 0.04 166.81005372000593 1000 6500 0.4995 0.0259
0.1 0.1 0.04 166.81005372000593 1000 7000 0.4982 0.0127
0.1 0.1 0.04 166.81005372000593 1000 7500 0.4991 0.02
0.1 0.1 0.04 166.81005372000593 1000 8000 0.4982 0.0046
0.1 0.1 0.04 166.81005372000593 1000 8500 0.4992 0.0035
0.1 0.1 0.04 166.81005372000593 1000 9000 0.4997 0.001
0.1 0.1 0.04 166.81005372000593 1000 9500 0.4997 0.0022
0.1 0.1 0.04 166.81005372000593 1000 10000 0.4999 0.0024
0.1 0.1 0.04 166.81005372000593 1000 500 0.4467 0.3154
0.1 0.1 0.04 166.81005372000593 1000 1000 0.4513 0.2381
0.1 0.1 0.04 166.81005372000593 1000 1500 0.4691 0.2118
0.1 0.1 0.04 166.81005372000593 1000 2000 0.4867 0.3548
0.1 0.1 0.04 166.81005372000593 1000 2500 0.4791 0.1801
0.1 0.1 0.04 166.81005372000593 1000 3000 0.4899 0.0967
0.1 0.1 0.04 166.81005372000593 1000 3500 0.4952 0.1088
0.1 0.1 0.04 166.81005372000593 1000 4000 0.4951 0.0765
0.1 0.1 0.04 166.81005372000593 1000 4500 0.4975 0.0426
