c s2M s2V K m u N T kf km
0.1 0.1 0.01 100 0 0.599484250318941 1000 5500 0.4877 0.291
0.1 0.1 0.01 100 0 0.599484250318941 1000 6000 0.4876 0.2974
0.1 0.1 0.01 100 0 0.599484250318941 1000 6500 0.4906 0.2463
0.1 0.1 0.01 100 0 0.599484250318941 1000 7000 0.4942 0.2082
0.1 0.1 0.01 100 0 0.599484250318941 1000 7500 0.4978 0.1546
0.1 0.1 0.01 100 0 0.599484250318941 1000 8000 0.4979 0.1268
0.1 0.1 0.01 100 0 0.599484250318941 1000 8500 0.4981 0.1143
0.1 0.1 0.01 100 0 0.599484250318941 1000 9000 0.4979 0.1183
0.1 0.1 0.01 100 0 0.599484250318941 1000 9500 0.4987 0.1141
0.1 0.1 0.01 100 0 0.599484250318941 1000 10000 0.4991 0.083
0.1 0.1 0.01 100 0 0.599484250318941 1000 500 0.324 0.311
0.1 0.1 0.01 100 0 0.599484250318941 1000 1000 0.3469 0.3448
0.1 0.1 0.01 100 0 0.599484250318941 1000 1500 0.3818 0.3785
0.1 0.1 0.01 100 0 0.599484250318941 1000 2000 0.4014 0.4055
0.1 0.1 0.01 100 0 0.599484250318941 1000 2500 0.4143 0.3868
0.1 0.1 0.01 100 0 0.599484250318941 1000 3000 0.4299 0.4098
0.1 0.1 0.01 100 0 0.599484250318941 1000 3500 0.4472 0.3927
0.1 0.1 0.01 100 0 0.599484250318941 1000 4000 0.4841 0.3826
0.1 0.1 0.01 100 0 0.599484250318941 1000 4500 0.4854 0.3369
0.1 0.1 0.01 100 0 0.599484250318941 1000 5000 0.4905 0.3881
0.1 0.1 0.01 100 0 0.599484250318941 1000 5500 0.4917 0.4169
0.1 0.1 0.01 100 0 0.599484250318941 1000 6000 0.4925 0.3912
0.1 0.1 0.01 100 0 0.599484250318941 1000 6500 0.4958 0.3646
0.1 0.1 0.01 100 0 0.599484250318941 1000 7000 0.4943 0.3643
0.1 0.1 0.01 100 0 0.599484250318941 1000 7500 0.4915 0.3797
0.1 0.1 0.01 100 0 0.599484250318941 1000 8000 0.4784 0.392
0.1 0.1 0.01 100 0 0.599484250318941 1000 8500 0.483 0.4054
0.1 0.1 0.01 100 0 0.599484250318941 1000 9000 0.4769 0.3779
0.1 0.1 0.01 100 0 0.599484250318941 1000 9500 0.4743 0.3851
0.1 0.1 0.01 100 0 0.599484250318941 1000 10000 0.4718 0.4038
0.1 0.1 0.01 100 0 0.599484250318941 1000 500 0.2878 0.3151
0.1 0.1 0.01 100 0 0.599484250318941 1000 1000 0.2862 0.3108
0.1 0.1 0.01 100 0 0.599484250318941 1000 1500 0.3306 0.2935
0.1 0.1 0.01 100 0 0.599484250318941 1000 2000 0.3651 0.2717
0.1 0.1 0.01 100 0 0.599484250318941 1000 2500 0.4024 0.2014
0.1 0.1 0.01 100 0 0.599484250318941 1000 3000 0.4409 0.2076
0.1 0.1 0.01 100 0 0.599484250318941 1000 3500 0.4607 0.1991
0.1 0.1 0.01 100 0 0.599484250318941 1000 4000 0.471 0.2243
0.1 0.1 0.01 100 0 0.599484250318941 1000 4500 0.4572 0.227
0.1 0.1 0.01 100 0 0.599484250318941 1000 5000 0.4625 0.1942
0.1 0.1 0.01 100 0 0.599484250318941 1000 5500 0.4542 0.2372
0.1 0.1 0.01 100 0 0.599484250318941 1000 6000 0.4567 0.2377
0.1 0.1 0.01 100 0 0.599484250318941 1000 6500 0.4542 0.234
0.1 0.1 0.01 100 0 0.599484250318941 1000 7000 0.485 0.1214
0.1 0.1 0.01 100 0 0.599484250318941 1000 7500 0.4872 0.0992
0.1 0.1 0.01 100 0 0.599484250318941 1000 8000 0.4859 0.1569
0.1 0.1 0.01 100 0 0.599484250318941 1000 8500 0.4815 0.1617
0.1 0.1 0.01 100 0 0.599484250318941 1000 9000 0.4886 0.1279
0.1 0.1 0.01 100 0 0.599484250318941 1000 9500 0.4858 0.102
0.1 0.1 0.01 100 0 0.599484250318941 1000 10000 0.4936 0.0691
0.1 0.1 0.01 100 0 0.599484250318941 1000 500 0.2876 0.2959
0.1 0.1 0.01 100 0 0.599484250318941 1000 1000 0.3673 0.3044
0.1 0.1 0.01 100 0 0.599484250318941 1000 1500 0.4189 0.3374
0.1 0.1 0.01 100 0 0.599484250318941 1000 2000 0.4491 0.3522
0.1 0.1 0.01 100 0 0.599484250318941 1000 2500 0.4625 0.3652
0.1 0.1 0.01 100 0 0.599484250318941 1000 3000 0.4592 0.3662
0.1 0.1 0.01 100 0 0.599484250318941 1000 3500 0.4644 0.3869
0.1 0.1 0.01 100 0 0.599484250318941 1000 4000 0.4642 0.4069
0.1 0.1 0.01 100 0 0.599484250318941 1000 4500 0.4673 0.4034
0.1 0.1 0.01 100 0 0.599484250318941 1000 5000 0.4666 0.4055
0.1 0.1 0.01 100 0 0.599484250318941 1000 5500 0.4794 0.359
0.1 0.1 0.01 100 0 0.599484250318941 1000 6000 0.4855 0.3554
0.1 0.1 0.01 100 0 0.599484250318941 1000 6500 0.488 0.3315
0.1 0.1 0.01 100 0 0.599484250318941 1000 7000 0.4905 0.3462
0.1 0.1 0.01 100 0 0.599484250318941 1000 7500 0.4946 0.318
0.1 0.1 0.01 100 0 0.599484250318941 1000 8000 0.4961 0.2875
0.1 0.1 0.01 100 0 0.599484250318941 1000 8500 0.4953 0.2847
0.1 0.1 0.01 100 0 0.599484250318941 1000 9000 0.4934 0.2494
0.1 0.1 0.01 100 0 0.599484250318941 1000 9500 0.4942 0.183
0.1 0.1 0.01 100 0 0.599484250318941 1000 10000 0.4917 0.1588
0.1 0.1 0.01 100 0 0.599484250318941 1000 500 0.2985 0.2586
0.1 0.1 0.01 100 0 0.599484250318941 1000 1000 0.3555 0.2797
0.1 0.1 0.01 100 0 0.599484250318941 1000 1500 0.3621 0.249
0.1 0.1 0.01 100 0 0.599484250318941 1000 2000 0.4158 0.1694
0.1 0.1 0.01 100 0 0.599484250318941 1000 2500 0.4237 0.1069
0.1 0.1 0.01 100 0 0.599484250318941 1000 3000 0.4381 0.1381
0.1 0.1 0.01 100 0 0.599484250318941 1000 3500 0.4521 0.1671
0.1 0.1 0.01 100 0 0.599484250318941 1000 4000 0.4664 0.1357
0.1 0.1 0.01 100 0 0.599484250318941 1000 4500 0.481 0.1172
0.1 0.1 0.01 100 0 0.599484250318941 1000 5000 0.4731 0.0947
0.1 0.1 0.01 100 0 0.599484250318941 1000 5500 0.4707 0.0898
0.1 0.1 0.01 100 0 0.599484250318941 1000 6000 0.4473 0.0618
0.1 0.1 0.01 100 0 0.599484250318941 1000 6500 0.4474 0.05
0.1 0.1 0.01 100 0 0.599484250318941 1000 7000 0.4446 0.0515
0.1 0.1 0.01 100 0 0.599484250318941 1000 7500 0.4322 0.0214
0.1 0.1 0.01 100 0 0.599484250318941 1000 8000 0.4271 0.0344
0.1 0.1 0.01 100 0 0.599484250318941 1000 8500 0.441 0.0457
0.1 0.1 0.01 100 0 0.599484250318941 1000 9000 0.4506 0.0657
0.1 0.1 0.01 100 0 0.599484250318941 1000 9500 0.4541 0.0132
0.1 0.1 0.01 100 0 0.599484250318941 1000 10000 0.4594 0.0139
0.1 0.1 0.01 100 0 0.599484250318941 1000 500 0.3256 0.313
0.1 0.1 0.01 100 0 0.599484250318941 1000 1000 0.3727 0.2965
0.1 0.1 0.01 100 0 0.599484250318941 1000 1500 0.3868 0.3303
0.1 0.1 0.01 100 0 0.599484250318941 1000 2000 0.4012 0.3734
0.1 0.1 0.01 100 0 0.599484250318941 1000 2500 0.4155 0.4015
0.1 0.1 0.01 100 0 0.599484250318941 1000 3000 0.4728 0.315
0.1 0.1 0.01 100 0 0.599484250318941 1000 3500 0.4738 0.3367
0.1 0.1 0.01 100 0 0.599484250318941 1000 4000 0.4743 0.284
0.1 0.1 0.01 100 0 0.599484250318941 1000 4500 0.4788 0.2577
0.1 0.1 0.01 100 0 0.599484250318941 1000 5000 0.4858 0.1421
0.1 0.1 0.01 100 0 0.599484250318941 1000 5500 0.4873 0.1265
0.1 0.1 0.01 100 0 0.599484250318941 1000 6000 0.485 0.1763
0.1 0.1 0.01 100 0 0.599484250318941 1000 6500 0.4803 0.1511
0.1 0.1 0.01 100 0 0.599484250318941 1000 7000 0.4817 0.138
0.1 0.1 0.01 100 0 0.599484250318941 1000 7500 0.4865 0.1015
0.1 0.1 0.01 100 0 0.599484250318941 1000 8000 0.484 0.0817
0.1 0.1 0.01 100 0 0.599484250318941 1000 8500 0.4857 0.1092
0.1 0.1 0.01 100 0 0.599484250318941 1000 9000 0.4953 0.0828
0.1 0.1 0.01 100 0 0.599484250318941 1000 9500 0.4967 0.0808
0.1 0.1 0.01 100 0 0.599484250318941 1000 10000 0.4956 0.1069
0.1 0.1 0.01 100 0 0.599484250318941 1000 500 0.3228 0.3121
0.1 0.1 0.01 100 0 0.599484250318941 1000 1000 0.3566 0.3685
0.1 0.1 0.01 100 0 0.599484250318941 1000 1500 0.3816 0.3413
0.1 0.1 0.01 100 0 0.599484250318941 1000 2000 0.4195 0.2665
0.1 0.1 0.01 100 0 0.599484250318941 1000 2500 0.4417 0.2679
0.1 0.1 0.01 100 0 0.599484250318941 1000 3000 0.4527 0.3049
0.1 0.1 0.01 100 0 0.599484250318941 1000 3500 0.451 0.3294
0.1 0.1 0.01 100 0 0.599484250318941 1000 4000 0.4672 0.3094
0.1 0.1 0.01 100 0 0.599484250318941 1000 4500 0.4766 0.3035
0.1 0.1 0.01 100 0 0.599484250318941 1000 5000 0.471 0.3416
0.1 0.1 0.01 100 0 0.599484250318941 1000 5500 0.4721 0.3443
0.1 0.1 0.01 100 0 0.599484250318941 1000 6000 0.4718 0.36
0.1 0.1 0.01 100 0 0.599484250318941 1000 6500 0.4729 0.3442
0.1 0.1 0.01 100 0 0.599484250318941 1000 7000 0.4727 0.3019
0.1 0.1 0.01 100 0 0.599484250318941 1000 7500 0.4615 0.3555
0.1 0.1 0.01 100 0 0.599484250318941 1000 8000 0.4656 0.4084
0.1 0.1 0.01 100 0 0.599484250318941 1000 8500 0.4658 0.3519
0.1 0.1 0.01 100 0 0.599484250318941 1000 9000 0.4737 0.3839
0.1 0.1 0.01 100 0 0.599484250318941 1000 9500 0.4707 0.3751
0.1 0.1 0.01 100 0 0.599484250318941 1000 10000 0.4423 0.3246
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.2986 0.2843
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3268 0.3437
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.3784 0.383
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.401 0.4013
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4233 0.4182
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4327 0.4298
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4596 0.4405
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4587 0.4512
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4717 0.4597
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4808 0.4643
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4887 0.4631
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4869 0.464
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4886 0.466
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4868 0.4528
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4835 0.4398
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4834 0.4564
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4878 0.4549
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4848 0.4636
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4821 0.4622
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4749 0.4462
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.2877 0.2967
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3007 0.3338
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.37 0.3797
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.39 0.3829
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.3686 0.3124
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.3993 0.3318
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4277 0.378
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4266 0.3915
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4508 0.3931
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4604 0.3651
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4706 0.2859
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4737 0.2673
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4701 0.2536
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4591 0.2951
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4564 0.3004
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4679 0.3137
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4601 0.2793
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4488 0.3038
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4489 0.3231
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4597 0.3566
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.3623 0.2898
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.4033 0.3359
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.4284 0.3889
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4492 0.3864
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4569 0.3597
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4576 0.3502
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4567 0.3912
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4672 0.3665
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4762 0.368
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4783 0.3969
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4782 0.417
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4796 0.4221
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4768 0.4261
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.477 0.4128
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4793 0.4047
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4788 0.4296
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4795 0.4308
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4725 0.4565
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4604 0.4502
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4607 0.4559
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.3176 0.3065
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3578 0.3664
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.401 0.4029
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4163 0.4001
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.409 0.4246
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4293 0.4273
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4527 0.4294
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4537 0.4304
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4582 0.4398
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4649 0.4584
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4781 0.4612
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4776 0.4563
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4749 0.4615
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4694 0.4557
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4605 0.4165
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4732 0.4309
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4742 0.4295
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4805 0.4502
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.476 0.4342
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4819 0.4251
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.3226 0.2776
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3695 0.3275
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.3978 0.3804
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4114 0.4228
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4377 0.4331
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4392 0.4459
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4563 0.4574
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4666 0.4588
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4799 0.46
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4834 0.4679
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4898 0.4685
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4898 0.4801
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4886 0.4719
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4918 0.4729
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4864 0.478
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4874 0.4827
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4872 0.4846
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4834 0.4829
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4845 0.4861
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4864 0.4859
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.2748 0.3202
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3507 0.3617
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.3962 0.3849
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4382 0.3854
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4586 0.3951
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4626 0.4217
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4664 0.4327
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4739 0.4401
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4742 0.4564
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4735 0.4551
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4737 0.4683
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4783 0.469
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4773 0.4527
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4804 0.4586
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.481 0.4718
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4739 0.4754
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4793 0.4708
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4792 0.4661
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.481 0.4567
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4845 0.4544
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.3222 0.3016
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3526 0.3671
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.3999 0.3837
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4291 0.413
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4517 0.4467
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4665 0.4594
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4794 0.4568
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4778 0.4505
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4805 0.4559
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4819 0.4478
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4828 0.4483
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4937 0.4388
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4953 0.4465
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4951 0.4475
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4965 0.4565
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4952 0.469
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.495 0.4606
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4958 0.4572
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4915 0.4677
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4876 0.4595
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.302 0.3128
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3689 0.3868
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.4165 0.4267
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4572 0.4275
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4682 0.4369
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.472 0.434
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4813 0.4226
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4844 0.4297
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4839 0.4285
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4754 0.4248
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4751 0.4285
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4746 0.4485
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4747 0.4663
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4608 0.4697
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4792 0.4674
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4818 0.4686
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4831 0.469
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4781 0.466
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4671 0.4625
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4659 0.4564
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.2961 0.3292
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3298 0.3702
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.3867 0.3814
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4062 0.3878
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4295 0.4352
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4535 0.4576
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.458 0.4739
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4649 0.4812
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4761 0.4811
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4779 0.4722
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4731 0.4749
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4777 0.4749
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4754 0.4599
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4782 0.4663
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4719 0.4662
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4774 0.4674
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4765 0.4782
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4649 0.4577
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4692 0.4536
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4743 0.4564
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.3055 0.2861
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3384 0.3133
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.3708 0.3679
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.353 0.3568
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.3401 0.3276
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.3376 0.2815
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.3223 0.2356
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.3319 0.2223
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.3518 0.2052
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.3365 0.1116
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.3596 0.0743
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.3517 0.0873
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.3746 0.0752
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4057 0.0835
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4161 0.0744
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.431 0.1049
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.433 0.0959
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.438 0.1094
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4458 0.1458
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4495 0.176
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.3029 0.3093
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3526 0.3515
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.3782 0.3843
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4102 0.4046
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4332 0.4243
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4586 0.4145
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.463 0.423
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4676 0.4467
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4696 0.4662
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.467 0.4541
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4724 0.4662
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4789 0.4593
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4854 0.4485
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.485 0.4604
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4864 0.4663
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4889 0.4714
