c s2M s2V K N T kf km
0.1 0.1 0.01 278.2559402207126 1000 6500 0.4965 0.4894
0.1 0.1 0.01 278.2559402207126 1000 7000 0.495 0.4905
0.1 0.1 0.01 278.2559402207126 1000 7500 0.496 0.4929
0.1 0.1 0.01 278.2559402207126 1000 8000 0.4971 0.4863
0.1 0.1 0.01 278.2559402207126 1000 8500 0.4978 0.4908
0.1 0.1 0.01 278.2559402207126 1000 9000 0.4962 0.487
0.1 0.1 0.01 278.2559402207126 1000 9500 0.4968 0.4865
0.1 0.1 0.01 278.2559402207126 1000 10000 0.4944 0.4832
0.1 0.1 0.01 359.38136638046257 1000 500 0.2474 0.3031
0.1 0.1 0.01 359.38136638046257 1000 1000 0.405 0.4016
0.1 0.1 0.01 359.38136638046257 1000 1500 0.4595 0.4406
0.1 0.1 0.01 359.38136638046257 1000 2000 0.4807 0.4734
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4884 0.4786
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4913 0.4844
0.1 0.1 0.01 359.38136638046257 1000 3500 0.4902 0.4854
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4883 0.486
0.1 0.1 0.01 359.38136638046257 1000 4500 0.489 0.4769
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4863 0.4836
0.1 0.1 0.01 359.38136638046257 1000 5500 0.4966 0.49
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4974 0.4886
0.1 0.1 0.01 359.38136638046257 1000 6500 0.4974 0.4866
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4973 0.4918
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4972 0.4881
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4964 0.4892
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4959 0.4859
0.1 0.1 0.01 359.38136638046257 1000 9000 0.4927 0.4813
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4931 0.481
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4947 0.4816
0.1 0.1 0.01 359.38136638046257 1000 500 0.3699 0.2892
0.1 0.1 0.01 359.38136638046257 1000 1000 0.4384 0.3683
0.1 0.1 0.01 359.38136638046257 1000 1500 0.4582 0.4144
0.1 0.1 0.01 359.38136638046257 1000 2000 0.4566 0.4454
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4554 0.4507
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4758 0.4588
0.1 0.1 0.01 359.38136638046257 1000 3500 0.4796 0.4574
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4802 0.4825
0.1 0.1 0.01 359.38136638046257 1000 4500 0.4805 0.4944
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4849 0.4968
0.1 0.1 0.01 359.38136638046257 1000 5500 0.49 0.4974
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4932 0.4975
0.1 0.1 0.01 359.38136638046257 1000 6500 0.4885 0.4972
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4932 0.4973
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4927 0.4975
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4915 0.4959
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4862 0.4963
0.1 0.1 0.01 359.38136638046257 1000 9000 0.487 0.4964
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4876 0.4934
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4767 0.4946
0.1 0.1 0.01 359.38136638046257 1000 500 0.323 0.3127
0.1 0.1 0.01 359.38136638046257 1000 1000 0.3989 0.323
0.1 0.1 0.01 359.38136638046257 1000 1500 0.4426 0.3722
0.1 0.1 0.01 359.38136638046257 1000 2000 0.4827 0.3978
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4862 0.4372
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4881 0.4497
0.1 0.1 0.01 359.38136638046257 1000 3500 0.495 0.4795
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4937 0.4808
0.1 0.1 0.01 359.38136638046257 1000 4500 0.4954 0.4819
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4951 0.4928
0.1 0.1 0.01 359.38136638046257 1000 5500 0.4954 0.4884
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4963 0.4936
0.1 0.1 0.01 359.38136638046257 1000 6500 0.4952 0.4966
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4983 0.4981
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4973 0.4975
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4969 0.4983
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4974 0.4986
0.1 0.1 0.01 359.38136638046257 1000 9000 0.4976 0.4987
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4965 0.4986
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4968 0.4992
0.1 0.1 0.01 359.38136638046257 1000 500 0.3384 0.2542
0.1 0.1 0.01 359.38136638046257 1000 1000 0.4185 0.2671
0.1 0.1 0.01 359.38136638046257 1000 1500 0.4612 0.3489
0.1 0.1 0.01 359.38136638046257 1000 2000 0.4622 0.386
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4888 0.4372
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4923 0.4553
0.1 0.1 0.01 359.38136638046257 1000 3500 0.4941 0.4611
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4935 0.4687
0.1 0.1 0.01 359.38136638046257 1000 4500 0.4913 0.4747
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4929 0.4766
0.1 0.1 0.01 359.38136638046257 1000 5500 0.4961 0.4915
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4984 0.496
0.1 0.1 0.01 359.38136638046257 1000 6500 0.4979 0.4963
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4992 0.4983
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4996 0.4981
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4996 0.4983
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4998 0.4963
0.1 0.1 0.01 359.38136638046257 1000 9000 0.4997 0.4978
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4996 0.4988
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4997 0.4994
0.1 0.1 0.01 359.38136638046257 1000 500 0.3495 0.2412
0.1 0.1 0.01 359.38136638046257 1000 1000 0.4125 0.1972
0.1 0.1 0.01 359.38136638046257 1000 1500 0.467 0.2302
0.1 0.1 0.01 359.38136638046257 1000 2000 0.4681 0.3362
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4926 0.3974
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4944 0.4428
0.1 0.1 0.01 359.38136638046257 1000 3500 0.4967 0.4342
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4984 0.4165
0.1 0.1 0.01 359.38136638046257 1000 4500 0.4989 0.4469
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4982 0.4723
0.1 0.1 0.01 359.38136638046257 1000 5500 0.4989 0.4791
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4981 0.4889
0.1 0.1 0.01 359.38136638046257 1000 6500 0.499 0.4895
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4989 0.4882
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4982 0.4897
0.1 0.1 0.01 359.38136638046257 1000 8000 0.499 0.491
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4993 0.4957
0.1 0.1 0.01 359.38136638046257 1000 9000 0.4993 0.4977
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4992 0.4986
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4988 0.4971
0.1 0.1 0.01 359.38136638046257 1000 500 0.3481 0.3184
0.1 0.1 0.01 359.38136638046257 1000 1000 0.3158 0.3189
0.1 0.1 0.01 359.38136638046257 1000 1500 0.3553 0.3261
0.1 0.1 0.01 359.38136638046257 1000 2000 0.4502 0.3487
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4531 0.358
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4594 0.3762
0.1 0.1 0.01 359.38136638046257 1000 3500 0.4625 0.3976
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4578 0.3873
0.1 0.1 0.01 359.38136638046257 1000 4500 0.4691 0.4007
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4747 0.4315
0.1 0.1 0.01 359.38136638046257 1000 5500 0.4784 0.4361
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4921 0.4329
0.1 0.1 0.01 359.38136638046257 1000 6500 0.4906 0.4424
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4957 0.4164
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4977 0.3924
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4967 0.4312
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4981 0.4461
0.1 0.1 0.01 359.38136638046257 1000 9000 0.499 0.4706
0.1 0.1 0.01 359.38136638046257 1000 9500 0.499 0.4793
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4994 0.4832
0.1 0.1 0.01 359.38136638046257 1000 500 0.3493 0.2901
0.1 0.1 0.01 359.38136638046257 1000 1000 0.3999 0.3978
0.1 0.1 0.01 359.38136638046257 1000 1500 0.4535 0.4037
0.1 0.1 0.01 359.38136638046257 1000 2000 0.4518 0.4278
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4791 0.4519
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4871 0.4615
0.1 0.1 0.01 359.38136638046257 1000 3500 0.4914 0.487
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4919 0.489
0.1 0.1 0.01 359.38136638046257 1000 4500 0.4901 0.495
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4942 0.4957
0.1 0.1 0.01 359.38136638046257 1000 5500 0.4951 0.4981
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4951 0.4984
0.1 0.1 0.01 359.38136638046257 1000 6500 0.4961 0.4982
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4956 0.499
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4913 0.4987
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4887 0.4987
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4884 0.4984
0.1 0.1 0.01 359.38136638046257 1000 9000 0.4795 0.4988
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4896 0.4987
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4926 0.4991
0.1 0.1 0.01 359.38136638046257 1000 500 0.3249 0.2601
0.1 0.1 0.01 359.38136638046257 1000 1000 0.3888 0.335
0.1 0.1 0.01 359.38136638046257 1000 1500 0.4284 0.3918
0.1 0.1 0.01 359.38136638046257 1000 2000 0.4467 0.4296
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4358 0.4149
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4773 0.4461
0.1 0.1 0.01 359.38136638046257 1000 3500 0.4735 0.4386
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4755 0.455
0.1 0.1 0.01 359.38136638046257 1000 4500 0.4853 0.4606
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4862 0.4743
0.1 0.1 0.01 359.38136638046257 1000 5500 0.4812 0.4763
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4782 0.4782
0.1 0.1 0.01 359.38136638046257 1000 6500 0.4823 0.4623
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4902 0.4594
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4927 0.4578
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4959 0.4649
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4981 0.4694
0.1 0.1 0.01 359.38136638046257 1000 9000 0.4988 0.4661
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4983 0.4797
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4982 0.4795
0.1 0.1 0.01 359.38136638046257 1000 500 0.3762 0.2496
0.1 0.1 0.01 359.38136638046257 1000 1000 0.4292 0.2999
0.1 0.1 0.01 359.38136638046257 1000 1500 0.4343 0.3123
0.1 0.1 0.01 359.38136638046257 1000 2000 0.4723 0.3797
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4864 0.4394
0.1 0.1 0.01 359.38136638046257 1000 3000 0.488 0.4638
0.1 0.1 0.01 359.38136638046257 1000 3500 0.4862 0.4712
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4888 0.4779
0.1 0.1 0.01 359.38136638046257 1000 4500 0.4886 0.4729
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4852 0.4768
0.1 0.1 0.01 359.38136638046257 1000 5500 0.4917 0.455
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4908 0.4745
0.1 0.1 0.01 359.38136638046257 1000 6500 0.4897 0.4679
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4913 0.4663
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4854 0.4655
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4852 0.4453
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4827 0.453
0.1 0.1 0.01 359.38136638046257 1000 9000 0.4733 0.4391
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4836 0.4586
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4931 0.4764
0.1 0.1 0.01 359.38136638046257 1000 500 0.3226 0.3049
0.1 0.1 0.01 359.38136638046257 1000 1000 0.4017 0.3863
0.1 0.1 0.01 359.38136638046257 1000 1500 0.4601 0.4406
0.1 0.1 0.01 359.38136638046257 1000 2000 0.4666 0.4599
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4688 0.4695
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4574 0.4667
0.1 0.1 0.01 359.38136638046257 1000 3500 0.4626 0.4689
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4734 0.4759
0.1 0.1 0.01 359.38136638046257 1000 4500 0.4836 0.4671
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4819 0.4704
0.1 0.1 0.01 359.38136638046257 1000 5500 0.4929 0.4686
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4935 0.4737
0.1 0.1 0.01 359.38136638046257 1000 6500 0.496 0.472
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4965 0.485
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4961 0.4897
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4959 0.4927
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4964 0.4958
0.1 0.1 0.01 359.38136638046257 1000 9000 0.4961 0.4959
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4967 0.4964
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4978 0.4972
0.1 0.1 0.01 359.38136638046257 1000 500 0.3132 0.2742
0.1 0.1 0.01 359.38136638046257 1000 1000 0.3919 0.2956
0.1 0.1 0.01 359.38136638046257 1000 1500 0.4528 0.3304
0.1 0.1 0.01 359.38136638046257 1000 2000 0.476 0.4007
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4788 0.4062
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4798 0.4155
0.1 0.1 0.01 359.38136638046257 1000 3500 0.4718 0.4316
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4755 0.4395
0.1 0.1 0.01 359.38136638046257 1000 4500 0.4727 0.4305
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4699 0.4526
0.1 0.1 0.01 359.38136638046257 1000 5500 0.4668 0.471
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4832 0.4825
0.1 0.1 0.01 359.38136638046257 1000 6500 0.4859 0.4871
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4894 0.4856
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4925 0.4885
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4928 0.4884
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4918 0.4811
0.1 0.1 0.01 359.38136638046257 1000 9000 0.486 0.4906
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4888 0.4932
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4956 0.4946
0.1 0.1 0.01 359.38136638046257 1000 500 0.3492 0.3331
0.1 0.1 0.01 359.38136638046257 1000 1000 0.3905 0.2723
0.1 0.1 0.01 359.38136638046257 1000 1500 0.4341 0.323
0.1 0.1 0.01 359.38136638046257 1000 2000 0.4454 0.3951
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4592 0.4453
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4441 0.4129
0.1 0.1 0.01 359.38136638046257 1000 3500 0.4622 0.4162
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4638 0.465
0.1 0.1 0.01 359.38136638046257 1000 4500 0.4643 0.4296
0.1 0.1 0.01 359.38136638046257 1000 5000 0.465 0.4608
0.1 0.1 0.01 359.38136638046257 1000 5500 0.4817 0.4645
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4869 0.4607
0.1 0.1 0.01 359.38136638046257 1000 6500 0.4943 0.4788
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4946 0.4727
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4961 0.4855
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4973 0.4832
0.1 0.1 0.01 359.38136638046257 1000 8500 0.498 0.464
0.1 0.1 0.01 359.38136638046257 1000 9000 0.4951 0.4728
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4948 0.4427
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4903 0.4613
0.1 0.1 0.01 359.38136638046257 1000 500 0.4028 0.2815
0.1 0.1 0.01 359.38136638046257 1000 1000 0.4296 0.3353
0.1 0.1 0.01 359.38136638046257 1000 1500 0.4589 0.3727
0.1 0.1 0.01 359.38136638046257 1000 2000 0.4832 0.3914
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4825 0.4375
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4847 0.4541
0.1 0.1 0.01 359.38136638046257 1000 3500 0.4744 0.469
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4854 0.4665
0.1 0.1 0.01 359.38136638046257 1000 4500 0.4877 0.4866
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4936 0.4933
0.1 0.1 0.01 359.38136638046257 1000 5500 0.491 0.4955
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4947 0.4952
0.1 0.1 0.01 359.38136638046257 1000 6500 0.4968 0.4946
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4974 0.4908
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4961 0.4951
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4983 0.4958
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4983 0.4978
0.1 0.1 0.01 359.38136638046257 1000 9000 0.4989 0.4985
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4988 0.4987
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4983 0.4973
0.1 0.1 0.01 359.38136638046257 1000 500 0.3339 0.2379
0.1 0.1 0.01 359.38136638046257 1000 1000 0.4081 0.2363
0.1 0.1 0.01 359.38136638046257 1000 1500 0.4483 0.2279
0.1 0.1 0.01 359.38136638046257 1000 2000 0.4643 0.2549
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4688 0.3658
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4711 0.3787
0.1 0.1 0.01 359.38136638046257 1000 3500 0.4826 0.4022
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4765 0.45
0.1 0.1 0.01 359.38136638046257 1000 4500 0.4869 0.4757
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4878 0.4875
0.1 0.1 0.01 359.38136638046257 1000 5500 0.4893 0.4905
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4884 0.4935
0.1 0.1 0.01 359.38136638046257 1000 6500 0.4954 0.4974
0.1 0.1 0.01 359.38136638046257 1000 7000 0.497 0.4979
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4986 0.4974
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4984 0.4955
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4982 0.4921
0.1 0.1 0.01 359.38136638046257 1000 9000 0.4989 0.4909
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4991 0.4941
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4994 0.4945
0.1 0.1 0.01 359.38136638046257 1000 500 0.2854 0.3686
0.1 0.1 0.01 359.38136638046257 1000 1000 0.329 0.3826
0.1 0.1 0.01 359.38136638046257 1000 1500 0.4223 0.4221
0.1 0.1 0.01 359.38136638046257 1000 2000 0.452 0.4425
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4615 0.4617
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4746 0.4361
0.1 0.1 0.01 359.38136638046257 1000 3500 0.4794 0.4397
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4885 0.428
0.1 0.1 0.01 359.38136638046257 1000 4500 0.4877 0.4585
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4879 0.4731
0.1 0.1 0.01 359.38136638046257 1000 5500 0.4848 0.4731
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4689 0.4781
0.1 0.1 0.01 359.38136638046257 1000 6500 0.4775 0.4827
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4872 0.4863
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4855 0.488
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4912 0.4886
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4897 0.4851
0.1 0.1 0.01 359.38136638046257 1000 9000 0.4927 0.4864
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4964 0.4793
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4947 0.4691
0.1 0.1 0.01 359.38136638046257 1000 500 0.293 0.2869
0.1 0.1 0.01 359.38136638046257 1000 1000 0.4136 0.244
0.1 0.1 0.01 359.38136638046257 1000 1500 0.452 0.3664
0.1 0.1 0.01 359.38136638046257 1000 2000 0.4702 0.3292
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4639 0.3577
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4579 0.3971
0.1 0.1 0.01 359.38136638046257 1000 3500 0.4735 0.4309
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4853 0.4427
0.1 0.1 0.01 359.38136638046257 1000 4500 0.4827 0.4651
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4794 0.4651
0.1 0.1 0.01 359.38136638046257 1000 5500 0.4688 0.4685
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4545 0.4611
0.1 0.1 0.01 359.38136638046257 1000 6500 0.4777 0.4688
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4824 0.4599
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4688 0.4625
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4802 0.4771
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4839 0.49
0.1 0.1 0.01 359.38136638046257 1000 9000 0.4885 0.4945
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4878 0.493
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4888 0.4938
0.1 0.1 0.01 359.38136638046257 1000 500 0.4188 0.2541
0.1 0.1 0.01 359.38136638046257 1000 1000 0.4463 0.3232
0.1 0.1 0.01 359.38136638046257 1000 1500 0.4746 0.3877
0.1 0.1 0.01 359.38136638046257 1000 2000 0.4779 0.4161
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4759 0.369
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4895 0.4173
0.1 0.1 0.01 359.38136638046257 1000 3500 0.4873 0.4291
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4868 0.4672
0.1 0.1 0.01 359.38136638046257 1000 4500 0.485 0.4557
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4772 0.4473
0.1 0.1 0.01 359.38136638046257 1000 5500 0.4814 0.4587
0.1 0.1 0.01 359.38136638046257 1000 6000 0.493 0.4553
0.1 0.1 0.01 359.38136638046257 1000 6500 0.4929 0.4677
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4889 0.4659
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4899 0.4739
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4913 0.4822
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4929 0.4825
0.1 0.1 0.01 359.38136638046257 1000 9000 0.4941 0.4836
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4945 0.4872
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4919 0.492
0.1 0.1 0.01 359.38136638046257 1000 500 0.3857 0.3194
0.1 0.1 0.01 359.38136638046257 1000 1000 0.4219 0.3819
0.1 0.1 0.01 359.38136638046257 1000 1500 0.457 0.4057
0.1 0.1 0.01 359.38136638046257 1000 2000 0.4687 0.4267
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4842 0.4053
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4894 0.4492
0.1 0.1 0.01 359.38136638046257 1000 3500 0.492 0.4647
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4949 0.4509
0.1 0.1 0.01 359.38136638046257 1000 4500 0.4956 0.4584
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4968 0.4699
0.1 0.1 0.01 359.38136638046257 1000 5500 0.4979 0.4749
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4988 0.4812
0.1 0.1 0.01 359.38136638046257 1000 6500 0.4991 0.482
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4995 0.4849
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4997 0.4786
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4996 0.4791
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4998 0.4776
0.1 0.1 0.01 359.38136638046257 1000 9000 0.4998 0.4868
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4998 0.4917
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4997 0.496
0.1 0.1 0.01 359.38136638046257 1000 500 0.3661 0.2772
0.1 0.1 0.01 359.38136638046257 1000 1000 0.4481 0.3106
0.1 0.1 0.01 359.38136638046257 1000 1500 0.4539 0.4152
0.1 0.1 0.01 359.38136638046257 1000 2000 0.459 0.3836
0.1 0.1 0.01 359.38136638046257 1000 2500 0.4589 0.3927
0.1 0.1 0.01 359.38136638046257 1000 3000 0.4712 0.413
0.1 0.1 0.01 359.38136638046257 1000 3500 0.4759 0.4502
0.1 0.1 0.01 359.38136638046257 1000 4000 0.4875 0.475
0.1 0.1 0.01 359.38136638046257 1000 4500 0.4931 0.4796
0.1 0.1 0.01 359.38136638046257 1000 5000 0.4948 0.4836
0.1 0.1 0.01 359.38136638046257 1000 5500 0.4967 0.4777
0.1 0.1 0.01 359.38136638046257 1000 6000 0.4975 0.4885
0.1 0.1 0.01 359.38136638046257 1000 6500 0.4978 0.4942
0.1 0.1 0.01 359.38136638046257 1000 7000 0.4978 0.497
0.1 0.1 0.01 359.38136638046257 1000 7500 0.4983 0.4936
0.1 0.1 0.01 359.38136638046257 1000 8000 0.4986 0.4939
0.1 0.1 0.01 359.38136638046257 1000 8500 0.4983 0.4951
0.1 0.1 0.01 359.38136638046257 1000 9000 0.4988 0.4948
0.1 0.1 0.01 359.38136638046257 1000 9500 0.4983 0.4957
0.1 0.1 0.01 359.38136638046257 1000 10000 0.4993 0.4976
0.1 0.1 0.01 359.38136638046257 1000 500 0.3518 0.3315
0.1 0.1 0.01 359.38136638046257 1000 1000 0.4143 0.4065
