c s2M s2V K N T kf km
0.1 0.1 0.01 278.2559402207126 500 5500 0.4592 0.422
0.1 0.1 0.01 278.2559402207126 500 6000 0.4776 0.4282
0.1 0.1 0.01 278.2559402207126 500 6500 0.4809 0.4551
0.1 0.1 0.01 278.2559402207126 500 7000 0.4807 0.4696
0.1 0.1 0.01 278.2559402207126 500 7500 0.4868 0.4726
0.1 0.1 0.01 278.2559402207126 500 8000 0.4879 0.4717
0.1 0.1 0.01 278.2559402207126 500 8500 0.4947 0.4786
0.1 0.1 0.01 278.2559402207126 500 9000 0.4919 0.4814
0.1 0.1 0.01 278.2559402207126 500 9500 0.4916 0.4864
0.1 0.1 0.01 278.2559402207126 500 10000 0.4908 0.4866
0.1 0.1 0.01 278.2559402207126 500 500 0.2696 0.3048
0.1 0.1 0.01 278.2559402207126 500 1000 0.2536 0.3469
0.1 0.1 0.01 278.2559402207126 500 1500 0.3839 0.3611
0.1 0.1 0.01 278.2559402207126 500 2000 0.4181 0.3341
0.1 0.1 0.01 278.2559402207126 500 2500 0.4424 0.3342
0.1 0.1 0.01 278.2559402207126 500 3000 0.456 0.3108
0.1 0.1 0.01 278.2559402207126 500 3500 0.4614 0.4017
0.1 0.1 0.01 278.2559402207126 500 4000 0.473 0.3942
0.1 0.1 0.01 278.2559402207126 500 4500 0.4787 0.4441
0.1 0.1 0.01 278.2559402207126 500 5000 0.4743 0.4677
0.1 0.1 0.01 278.2559402207126 500 5500 0.4626 0.4786
0.1 0.1 0.01 278.2559402207126 500 6000 0.4739 0.4859
0.1 0.1 0.01 278.2559402207126 500 6500 0.4733 0.4834
0.1 0.1 0.01 278.2559402207126 500 7000 0.4736 0.4892
0.1 0.1 0.01 278.2559402207126 500 7500 0.4919 0.4902
0.1 0.1 0.01 278.2559402207126 500 8000 0.4905 0.4915
0.1 0.1 0.01 278.2559402207126 500 8500 0.4867 0.4896
0.1 0.1 0.01 278.2559402207126 500 9000 0.4837 0.4832
0.1 0.1 0.01 278.2559402207126 500 9500 0.4845 0.4868
0.1 0.1 0.01 278.2559402207126 500 10000 0.4923 0.4878
0.1 0.1 0.01 278.2559402207126 500 500 0.2401 0.2988
0.1 0.1 0.01 278.2559402207126 500 1000 0.3306 0.2973
0.1 0.1 0.01 278.2559402207126 500 1500 0.3246 0.2765
0.1 0.1 0.01 278.2559402207126 500 2000 0.3936 0.2839
0.1 0.1 0.01 278.2559402207126 500 2500 0.3939 0.29
0.1 0.1 0.01 278.2559402207126 500 3000 0.4516 0.3147
0.1 0.1 0.01 278.2559402207126 500 3500 0.4213 0.3166
0.1 0.1 0.01 278.2559402207126 500 4000 0.4536 0.32
0.1 0.1 0.01 278.2559402207126 500 4500 0.4479 0.3313
0.1 0.1 0.01 278.2559402207126 500 5000 0.4577 0.364
0.1 0.1 0.01 278.2559402207126 500 5500 0.4563 0.3979
0.1 0.1 0.01 278.2559402207126 500 6000 0.486 0.4243
0.1 0.1 0.01 278.2559402207126 500 6500 0.4851 0.4403
0.1 0.1 0.01 278.2559402207126 500 7000 0.4895 0.4555
0.1 0.1 0.01 278.2559402207126 500 7500 0.4891 0.4617
0.1 0.1 0.01 278.2559402207126 500 8000 0.491 0.4596
0.1 0.1 0.01 278.2559402207126 500 8500 0.4909 0.47
0.1 0.1 0.01 278.2559402207126 500 9000 0.4928 0.4764
0.1 0.1 0.01 278.2559402207126 500 9500 0.4944 0.4714
0.1 0.1 0.01 278.2559402207126 500 10000 0.495 0.4706
0.1 0.1 0.01 278.2559402207126 500 500 0.3366 0.2921
0.1 0.1 0.01 278.2559402207126 500 1000 0.3784 0.3312
0.1 0.1 0.01 278.2559402207126 500 1500 0.4055 0.3766
0.1 0.1 0.01 278.2559402207126 500 2000 0.4436 0.3259
0.1 0.1 0.01 278.2559402207126 500 2500 0.4523 0.3604
0.1 0.1 0.01 278.2559402207126 500 3000 0.4687 0.3931
0.1 0.1 0.01 278.2559402207126 500 3500 0.4701 0.4669
0.1 0.1 0.01 278.2559402207126 500 4000 0.4772 0.4729
0.1 0.1 0.01 278.2559402207126 500 4500 0.4796 0.4825
0.1 0.1 0.01 278.2559402207126 500 5000 0.4725 0.4626
0.1 0.1 0.01 278.2559402207126 500 5500 0.4828 0.482
0.1 0.1 0.01 278.2559402207126 500 6000 0.4882 0.4876
0.1 0.1 0.01 278.2559402207126 500 6500 0.4893 0.4867
0.1 0.1 0.01 278.2559402207126 500 7000 0.4879 0.484
0.1 0.1 0.01 278.2559402207126 500 7500 0.4954 0.4848
0.1 0.1 0.01 278.2559402207126 500 8000 0.4958 0.4682
0.1 0.1 0.01 278.2559402207126 500 8500 0.4972 0.4822
0.1 0.1 0.01 278.2559402207126 500 9000 0.4972 0.481
0.1 0.1 0.01 278.2559402207126 500 9500 0.4956 0.484
0.1 0.1 0.01 278.2559402207126 500 10000 0.4972 0.4786
0.1 0.1 0.01 278.2559402207126 500 500 0.3522 0.2965
0.1 0.1 0.01 278.2559402207126 500 1000 0.4067 0.3953
0.1 0.1 0.01 278.2559402207126 500 1500 0.4381 0.4328
0.1 0.1 0.01 278.2559402207126 500 2000 0.4558 0.4437
0.1 0.1 0.01 278.2559402207126 500 2500 0.4653 0.457
0.1 0.1 0.01 278.2559402207126 500 3000 0.4792 0.4619
0.1 0.1 0.01 278.2559402207126 500 3500 0.4877 0.4343
0.1 0.1 0.01 278.2559402207126 500 4000 0.4743 0.4751
0.1 0.1 0.01 278.2559402207126 500 4500 0.4751 0.4852
0.1 0.1 0.01 278.2559402207126 500 5000 0.4878 0.4776
0.1 0.1 0.01 278.2559402207126 500 5500 0.4945 0.4741
0.1 0.1 0.01 278.2559402207126 500 6000 0.4944 0.4749
0.1 0.1 0.01 278.2559402207126 500 6500 0.4956 0.4742
0.1 0.1 0.01 278.2559402207126 500 7000 0.4946 0.4671
0.1 0.1 0.01 278.2559402207126 500 7500 0.497 0.4775
0.1 0.1 0.01 278.2559402207126 500 8000 0.4957 0.4867
0.1 0.1 0.01 278.2559402207126 500 8500 0.4887 0.4897
0.1 0.1 0.01 278.2559402207126 500 9000 0.4924 0.4933
0.1 0.1 0.01 278.2559402207126 500 9500 0.4893 0.4941
0.1 0.1 0.01 278.2559402207126 500 10000 0.4897 0.4926
0.1 0.1 0.01 359.38136638046257 500 500 0.2664 0.3176
0.1 0.1 0.01 359.38136638046257 500 1000 0.3347 0.32
0.1 0.1 0.01 359.38136638046257 500 1500 0.3568 0.3748
0.1 0.1 0.01 359.38136638046257 500 2000 0.4144 0.3875
0.1 0.1 0.01 359.38136638046257 500 2500 0.4368 0.4412
0.1 0.1 0.01 359.38136638046257 500 3000 0.451 0.4569
0.1 0.1 0.01 359.38136638046257 500 3500 0.4522 0.4691
0.1 0.1 0.01 359.38136638046257 500 4000 0.4718 0.4732
0.1 0.1 0.01 359.38136638046257 500 4500 0.4739 0.4864
0.1 0.1 0.01 359.38136638046257 500 5000 0.4804 0.4762
0.1 0.1 0.01 359.38136638046257 500 5500 0.4794 0.4479
0.1 0.1 0.01 359.38136638046257 500 6000 0.4831 0.457
0.1 0.1 0.01 359.38136638046257 500 6500 0.4884 0.4726
0.1 0.1 0.01 359.38136638046257 500 7000 0.4901 0.4617
0.1 0.1 0.01 359.38136638046257 500 7500 0.4806 0.4849
0.1 0.1 0.01 359.38136638046257 500 8000 0.4878 0.4836
0.1 0.1 0.01 359.38136638046257 500 8500 0.4914 0.4938
0.1 0.1 0.01 359.38136638046257 500 9000 0.4903 0.4939
0.1 0.1 0.01 359.38136638046257 500 9500 0.4892 0.4955
0.1 0.1 0.01 359.38136638046257 500 10000 0.4881 0.4927
0.1 0.1 0.01 359.38136638046257 500 500 0.3415 0.2889
0.1 0.1 0.01 359.38136638046257 500 1000 0.3802 0.293
0.1 0.1 0.01 359.38136638046257 500 1500 0.4219 0.3356
0.1 0.1 0.01 359.38136638046257 500 2000 0.4475 0.3687
0.1 0.1 0.01 359.38136638046257 500 2500 0.4673 0.3867
0.1 0.1 0.01 359.38136638046257 500 3000 0.4798 0.4429
0.1 0.1 0.01 359.38136638046257 500 3500 0.4883 0.4536
0.1 0.1 0.01 359.38136638046257 500 4000 0.4872 0.4832
0.1 0.1 0.01 359.38136638046257 500 4500 0.484 0.4865
0.1 0.1 0.01 359.38136638046257 500 5000 0.485 0.4888
0.1 0.1 0.01 359.38136638046257 500 5500 0.489 0.4949
0.1 0.1 0.01 359.38136638046257 500 6000 0.4892 0.4964
0.1 0.1 0.01 359.38136638046257 500 6500 0.492 0.4965
0.1 0.1 0.01 359.38136638046257 500 7000 0.4907 0.4981
0.1 0.1 0.01 359.38136638046257 500 7500 0.4959 0.4965
0.1 0.1 0.01 359.38136638046257 500 8000 0.4975 0.4964
0.1 0.1 0.01 359.38136638046257 500 8500 0.4988 0.4968
0.1 0.1 0.01 359.38136638046257 500 9000 0.4993 0.4986
0.1 0.1 0.01 359.38136638046257 500 9500 0.4995 0.499
0.1 0.1 0.01 359.38136638046257 500 10000 0.4993 0.4988
0.1 0.1 0.01 359.38136638046257 500 500 0.3072 0.2788
0.1 0.1 0.01 359.38136638046257 500 1000 0.3937 0.3345
0.1 0.1 0.01 359.38136638046257 500 1500 0.4394 0.3787
0.1 0.1 0.01 359.38136638046257 500 2000 0.4451 0.3798
0.1 0.1 0.01 359.38136638046257 500 2500 0.3993 0.393
0.1 0.1 0.01 359.38136638046257 500 3000 0.4571 0.4534
0.1 0.1 0.01 359.38136638046257 500 3500 0.4549 0.4686
0.1 0.1 0.01 359.38136638046257 500 4000 0.4705 0.4703
0.1 0.1 0.01 359.38136638046257 500 4500 0.4665 0.4808
0.1 0.1 0.01 359.38136638046257 500 5000 0.4639 0.4884
0.1 0.1 0.01 359.38136638046257 500 5500 0.4743 0.4796
0.1 0.1 0.01 359.38136638046257 500 6000 0.4754 0.4868
0.1 0.1 0.01 359.38136638046257 500 6500 0.4758 0.4812
0.1 0.1 0.01 359.38136638046257 500 7000 0.4887 0.49
0.1 0.1 0.01 359.38136638046257 500 7500 0.4916 0.4934
0.1 0.1 0.01 359.38136638046257 500 8000 0.494 0.4955
0.1 0.1 0.01 359.38136638046257 500 8500 0.4949 0.4951
0.1 0.1 0.01 359.38136638046257 500 9000 0.4965 0.4976
0.1 0.1 0.01 359.38136638046257 500 9500 0.4971 0.498
0.1 0.1 0.01 359.38136638046257 500 10000 0.497 0.4968
0.1 0.1 0.01 359.38136638046257 500 500 0.333 0.2915
0.1 0.1 0.01 359.38136638046257 500 1000 0.3745 0.2618
0.1 0.1 0.01 359.38136638046257 500 1500 0.4412 0.2533
0.1 0.1 0.01 359.38136638046257 500 2000 0.4682 0.2654
0.1 0.1 0.01 359.38136638046257 500 2500 0.4633 0.3262
0.1 0.1 0.01 359.38136638046257 500 3000 0.4494 0.2944
0.1 0.1 0.01 359.38136638046257 500 3500 0.4591 0.2828
0.1 0.1 0.01 359.38136638046257 500 4000 0.4754 0.3668
0.1 0.1 0.01 359.38136638046257 500 4500 0.4894 0.3921
0.1 0.1 0.01 359.38136638046257 500 5000 0.4895 0.3912
0.1 0.1 0.01 359.38136638046257 500 5500 0.4879 0.4042
0.1 0.1 0.01 359.38136638046257 500 6000 0.4817 0.4286
0.1 0.1 0.01 359.38136638046257 500 6500 0.4905 0.4642
0.1 0.1 0.01 359.38136638046257 500 7000 0.4879 0.4682
0.1 0.1 0.01 359.38136638046257 500 7500 0.4868 0.469
0.1 0.1 0.01 359.38136638046257 500 8000 0.4932 0.4684
0.1 0.1 0.01 359.38136638046257 500 8500 0.4908 0.4787
0.1 0.1 0.01 359.38136638046257 500 9000 0.4919 0.4837
0.1 0.1 0.01 359.38136638046257 500 9500 0.4887 0.4848
0.1 0.1 0.01 359.38136638046257 500 10000 0.494 0.4884
0.1 0.1 0.01 359.38136638046257 500 500 0.306 0.2745
0.1 0.1 0.01 359.38136638046257 500 1000 0.3881 0.3305
0.1 0.1 0.01 359.38136638046257 500 1500 0.3521 0.3842
0.1 0.1 0.01 359.38136638046257 500 2000 0.3914 0.42
0.1 0.1 0.01 359.38136638046257 500 2500 0.4183 0.4492
0.1 0.1 0.01 359.38136638046257 500 3000 0.4515 0.4697
0.1 0.1 0.01 359.38136638046257 500 3500 0.4575 0.4816
0.1 0.1 0.01 359.38136638046257 500 4000 0.4693 0.4838
0.1 0.1 0.01 359.38136638046257 500 4500 0.4646 0.4882
0.1 0.1 0.01 359.38136638046257 500 5000 0.4817 0.4885
0.1 0.1 0.01 359.38136638046257 500 5500 0.4765 0.4868
0.1 0.1 0.01 359.38136638046257 500 6000 0.4758 0.4802
0.1 0.1 0.01 359.38136638046257 500 6500 0.4825 0.4736
0.1 0.1 0.01 359.38136638046257 500 7000 0.4765 0.4776
0.1 0.1 0.01 359.38136638046257 500 7500 0.4793 0.4778
0.1 0.1 0.01 359.38136638046257 500 8000 0.4783 0.4802
0.1 0.1 0.01 359.38136638046257 500 8500 0.4774 0.488
0.1 0.1 0.01 359.38136638046257 500 9000 0.4906 0.489
0.1 0.1 0.01 359.38136638046257 500 9500 0.4883 0.4899
0.1 0.1 0.01 359.38136638046257 500 10000 0.4918 0.4887
0.1 0.1 0.01 359.38136638046257 500 500 0.2951 0.2867
0.1 0.1 0.01 359.38136638046257 500 1000 0.3443 0.308
0.1 0.1 0.01 359.38136638046257 500 1500 0.3881 0.2705
0.1 0.1 0.01 359.38136638046257 500 2000 0.4165 0.2574
0.1 0.1 0.01 359.38136638046257 500 2500 0.4271 0.2374
0.1 0.1 0.01 359.38136638046257 500 3000 0.4399 0.2335
0.1 0.1 0.01 359.38136638046257 500 3500 0.4757 0.2552
0.1 0.1 0.01 359.38136638046257 500 4000 0.4768 0.3586
0.1 0.1 0.01 359.38136638046257 500 4500 0.4832 0.3753
0.1 0.1 0.01 359.38136638046257 500 5000 0.4873 0.391
0.1 0.1 0.01 359.38136638046257 500 5500 0.4796 0.4198
0.1 0.1 0.01 359.38136638046257 500 6000 0.4729 0.4452
0.1 0.1 0.01 359.38136638046257 500 6500 0.4761 0.4713
0.1 0.1 0.01 359.38136638046257 500 7000 0.4857 0.4738
0.1 0.1 0.01 359.38136638046257 500 7500 0.488 0.4711
0.1 0.1 0.01 359.38136638046257 500 8000 0.4929 0.4831
0.1 0.1 0.01 359.38136638046257 500 8500 0.495 0.4835
0.1 0.1 0.01 359.38136638046257 500 9000 0.4939 0.481
0.1 0.1 0.01 359.38136638046257 500 9500 0.4904 0.48
0.1 0.1 0.01 359.38136638046257 500 10000 0.4901 0.4805
0.1 0.1 0.01 359.38136638046257 500 500 0.3857 0.3105
0.1 0.1 0.01 359.38136638046257 500 1000 0.4305 0.3277
0.1 0.1 0.01 359.38136638046257 500 1500 0.4536 0.3695
0.1 0.1 0.01 359.38136638046257 500 2000 0.4739 0.4193
0.1 0.1 0.01 359.38136638046257 500 2500 0.4786 0.4483
0.1 0.1 0.01 359.38136638046257 500 3000 0.4794 0.473
0.1 0.1 0.01 359.38136638046257 500 3500 0.4824 0.4808
0.1 0.1 0.01 359.38136638046257 500 4000 0.4787 0.4818
0.1 0.1 0.01 359.38136638046257 500 4500 0.4731 0.4766
0.1 0.1 0.01 359.38136638046257 500 5000 0.4783 0.4804
0.1 0.1 0.01 359.38136638046257 500 5500 0.4732 0.4834
0.1 0.1 0.01 359.38136638046257 500 6000 0.4822 0.4868
0.1 0.1 0.01 359.38136638046257 500 6500 0.4811 0.4851
0.1 0.1 0.01 359.38136638046257 500 7000 0.4849 0.4823
0.1 0.1 0.01 359.38136638046257 500 7500 0.4838 0.481
0.1 0.1 0.01 359.38136638046257 500 8000 0.4864 0.4712
0.1 0.1 0.01 359.38136638046257 500 8500 0.489 0.4804
0.1 0.1 0.01 359.38136638046257 500 9000 0.4918 0.4856
0.1 0.1 0.01 359.38136638046257 500 9500 0.4904 0.4886
0.1 0.1 0.01 359.38136638046257 500 10000 0.4951 0.4885
0.1 0.1 0.01 359.38136638046257 500 500 0.269 0.2854
0.1 0.1 0.01 359.38136638046257 500 1000 0.3991 0.3896
0.1 0.1 0.01 359.38136638046257 500 1500 0.4112 0.388
0.1 0.1 0.01 359.38136638046257 500 2000 0.4382 0.4534
0.1 0.1 0.01 359.38136638046257 500 2500 0.4602 0.4676
0.1 0.1 0.01 359.38136638046257 500 3000 0.448 0.4688
0.1 0.1 0.01 359.38136638046257 500 3500 0.4487 0.4592
0.1 0.1 0.01 359.38136638046257 500 4000 0.4693 0.4361
0.1 0.1 0.01 359.38136638046257 500 4500 0.4797 0.4365
0.1 0.1 0.01 359.38136638046257 500 5000 0.4826 0.433
0.1 0.1 0.01 359.38136638046257 500 5500 0.4828 0.4662
0.1 0.1 0.01 359.38136638046257 500 6000 0.4867 0.4618
0.1 0.1 0.01 359.38136638046257 500 6500 0.4894 0.4565
0.1 0.1 0.01 359.38136638046257 500 7000 0.4931 0.4637
0.1 0.1 0.01 359.38136638046257 500 7500 0.4908 0.4726
0.1 0.1 0.01 359.38136638046257 500 8000 0.4906 0.4851
0.1 0.1 0.01 359.38136638046257 500 8500 0.4928 0.485
0.1 0.1 0.01 359.38136638046257 500 9000 0.4965 0.4879
0.1 0.1 0.01 359.38136638046257 500 9500 0.4907 0.4941
0.1 0.1 0.01 359.38136638046257 500 10000 0.4911 0.4938
0.1 0.1 0.01 359.38136638046257 500 500 0.2968 0.3157
0.1 0.1 0.01 359.38136638046257 500 1000 0.3689 0.3288
0.1 0.1 0.01 359.38136638046257 500 1500 0.4031 0.3876
0.1 0.1 0.01 359.38136638046257 500 2000 0.4524 0.3995
0.1 0.1 0.01 359.38136638046257 500 2500 0.4631 0.412
0.1 0.1 0.01 359.38136638046257 500 3000 0.464 0.4278
0.1 0.1 0.01 359.38136638046257 500 3500 0.4694 0.4507
0.1 0.1 0.01 359.38136638046257 500 4000 0.4611 0.4705
0.1 0.1 0.01 359.38136638046257 500 4500 0.4879 0.4865
0.1 0.1 0.01 359.38136638046257 500 5000 0.4982 0.4834
0.1 0.1 0.01 359.38136638046257 500 5500 0.4987 0.4751
0.1 0.1 0.01 359.38136638046257 500 6000 0.4981 0.4787
0.1 0.1 0.01 359.38136638046257 500 6500 0.4967 0.4798
0.1 0.1 0.01 359.38136638046257 500 7000 0.4953 0.4818
0.1 0.1 0.01 359.38136638046257 500 7500 0.4965 0.4879
0.1 0.1 0.01 359.38136638046257 500 8000 0.4953 0.4903
0.1 0.1 0.01 359.38136638046257 500 8500 0.4966 0.4823
0.1 0.1 0.01 359.38136638046257 500 9000 0.4986 0.4823
0.1 0.1 0.01 359.38136638046257 500 9500 0.4986 0.4807
0.1 0.1 0.01 359.38136638046257 500 10000 0.4994 0.4768
0.1 0.1 0.01 359.38136638046257 500 500 0.2846 0.2749
0.1 0.1 0.01 359.38136638046257 500 1000 0.3205 0.3289
0.1 0.1 0.01 359.38136638046257 500 1500 0.3511 0.3216
0.1 0.1 0.01 359.38136638046257 500 2000 0.4253 0.3203
0.1 0.1 0.01 359.38136638046257 500 2500 0.4594 0.3548
0.1 0.1 0.01 359.38136638046257 500 3000 0.4612 0.3993
0.1 0.1 0.01 359.38136638046257 500 3500 0.4729 0.4228
0.1 0.1 0.01 359.38136638046257 500 4000 0.4843 0.4763
0.1 0.1 0.01 359.38136638046257 500 4500 0.4877 0.4764
0.1 0.1 0.01 359.38136638046257 500 5000 0.4914 0.47
0.1 0.1 0.01 359.38136638046257 500 5500 0.4915 0.4861
0.1 0.1 0.01 359.38136638046257 500 6000 0.4959 0.4894
0.1 0.1 0.01 359.38136638046257 500 6500 0.4959 0.4944
0.1 0.1 0.01 359.38136638046257 500 7000 0.4967 0.4956
0.1 0.1 0.01 359.38136638046257 500 7500 0.4975 0.4953
0.1 0.1 0.01 359.38136638046257 500 8000 0.4988 0.4938
0.1 0.1 0.01 359.38136638046257 500 8500 0.4989 0.4924
0.1 0.1 0.01 359.38136638046257 500 9000 0.4987 0.4915
0.1 0.1 0.01 359.38136638046257 500 9500 0.4986 0.4951
0.1 0.1 0.01 359.38136638046257 500 10000 0.4987 0.4948
0.1 0.1 0.01 359.38136638046257 500 500 0.2386 0.2906
0.1 0.1 0.01 359.38136638046257 500 1000 0.2862 0.3315
0.1 0.1 0.01 359.38136638046257 500 1500 0.379 0.352
0.1 0.1 0.01 359.38136638046257 500 2000 0.4202 0.3867
0.1 0.1 0.01 359.38136638046257 500 2500 0.4418 0.4059
0.1 0.1 0.01 359.38136638046257 500 3000 0.4698 0.424
0.1 0.1 0.01 359.38136638046257 500 3500 0.4619 0.4597
0.1 0.1 0.01 359.38136638046257 500 4000 0.4717 0.4714
0.1 0.1 0.01 359.38136638046257 500 4500 0.482 0.4762
0.1 0.1 0.01 359.38136638046257 500 5000 0.474 0.4837
0.1 0.1 0.01 359.38136638046257 500 5500 0.4879 0.4872
0.1 0.1 0.01 359.38136638046257 500 6000 0.4871 0.4924
0.1 0.1 0.01 359.38136638046257 500 6500 0.4813 0.492
0.1 0.1 0.01 359.38136638046257 500 7000 0.4763 0.4952
0.1 0.1 0.01 359.38136638046257 500 7500 0.4844 0.4946
0.1 0.1 0.01 359.38136638046257 500 8000 0.4853 0.4926
0.1 0.1 0.01 359.38136638046257 500 8500 0.4914 0.4882
0.1 0.1 0.01 359.38136638046257 500 9000 0.4918 0.484
0.1 0.1 0.01 359.38136638046257 500 9500 0.493 0.4812
0.1 0.1 0.01 359.38136638046257 500 10000 0.4914 0.4837
0.1 0.1 0.01 359.38136638046257 500 500 0.2747 0.3404
0.1 0.1 0.01 359.38136638046257 500 1000 0.3371 0.3299
0.1 0.1 0.01 359.38136638046257 500 1500 0.3471 0.3968
0.1 0.1 0.01 359.38136638046257 500 2000 0.3992 0.4247
0.1 0.1 0.01 359.38136638046257 500 2500 0.4193 0.4641
0.1 0.1 0.01 359.38136638046257 500 3000 0.4424 0.4662
0.1 0.1 0.01 359.38136638046257 500 3500 0.4587 0.46
0.1 0.1 0.01 359.38136638046257 500 4000 0.4524 0.4327
0.1 0.1 0.01 359.38136638046257 500 4500 0.4632 0.4696
0.1 0.1 0.01 359.38136638046257 500 5000 0.4747 0.4762
0.1 0.1 0.01 359.38136638046257 500 5500 0.4792 0.4779
0.1 0.1 0.01 359.38136638046257 500 6000 0.4862 0.4799
0.1 0.1 0.01 359.38136638046257 500 6500 0.4914 0.4785
0.1 0.1 0.01 359.38136638046257 500 7000 0.4938 0.4879
0.1 0.1 0.01 359.38136638046257 500 7500 0.4976 0.4912
0.1 0.1 0.01 359.38136638046257 500 8000 0.4958 0.4928
0.1 0.1 0.01 359.38136638046257 500 8500 0.4971 0.49
0.1 0.1 0.01 359.38136638046257 500 9000 0.498 0.4856
0.1 0.1 0.01 359.38136638046257 500 9500 0.4989 0.4849
0.1 0.1 0.01 359.38136638046257 500 10000 0.4982 0.4857
0.1 0.1 0.01 359.38136638046257 500 500 0.2868 0.2836
0.1 0.1 0.01 359.38136638046257 500 1000 0.2971 0.3186
0.1 0.1 0.01 359.38136638046257 500 1500 0.3793 0.3469
0.1 0.1 0.01 359.38136638046257 500 2000 0.3989 0.3665
0.1 0.1 0.01 359.38136638046257 500 2500 0.4464 0.3877
0.1 0.1 0.01 359.38136638046257 500 3000 0.4269 0.3962
0.1 0.1 0.01 359.38136638046257 500 3500 0.4434 0.4192
0.1 0.1 0.01 359.38136638046257 500 4000 0.4697 0.4208
0.1 0.1 0.01 359.38136638046257 500 4500 0.4739 0.4376
0.1 0.1 0.01 359.38136638046257 500 5000 0.4756 0.4194
0.1 0.1 0.01 359.38136638046257 500 5500 0.484 0.4469
0.1 0.1 0.01 359.38136638046257 500 6000 0.4828 0.4738
0.1 0.1 0.01 359.38136638046257 500 6500 0.4916 0.4737
0.1 0.1 0.01 359.38136638046257 500 7000 0.4894 0.4686
0.1 0.1 0.01 359.38136638046257 500 7500 0.4946 0.4752
0.1 0.1 0.01 359.38136638046257 500 8000 0.4961 0.4824
0.1 0.1 0.01 359.38136638046257 500 8500 0.4981 0.4815
0.1 0.1 0.01 359.38136638046257 500 9000 0.4986 0.4759
0.1 0.1 0.01 359.38136638046257 500 9500 0.4987 0.4799
0.1 0.1 0.01 359.38136638046257 500 10000 0.4987 0.4866
0.1 0.1 0.01 359.38136638046257 500 500 0.2963 0.3413
0.1 0.1 0.01 359.38136638046257 500 1000 0.3266 0.3515
0.1 0.1 0.01 359.38136638046257 500 1500 0.404 0.3881
0.1 0.1 0.01 359.38136638046257 500 2000 0.4475 0.4192
0.1 0.1 0.01 359.38136638046257 500 2500 0.4632 0.4028
0.1 0.1 0.01 359.38136638046257 500 3000 0.4639 0.406
0.1 0.1 0.01 359.38136638046257 500 3500 0.4735 0.3615
0.1 0.1 0.01 359.38136638046257 500 4000 0.4812 0.4284
0.1 0.1 0.01 359.38136638046257 500 4500 0.4878 0.4538
0.1 0.1 0.01 359.38136638046257 500 5000 0.4916 0.4255
0.1 0.1 0.01 359.38136638046257 500 5500 0.489 0.4424
0.1 0.1 0.01 359.38136638046257 500 6000 0.4933 0.4556
0.1 0.1 0.01 359.38136638046257 500 6500 0.4964 0.4743
0.1 0.1 0.01 359.38136638046257 500 7000 0.4978 0.4746
0.1 0.1 0.01 359.38136638046257 500 7500 0.498 0.4839
0.1 0.1 0.01 359.38136638046257 500 8000 0.4983 0.4837
0.1 0.1 0.01 359.38136638046257 500 8500 0.4986 0.485
0.1 0.1 0.01 359.38136638046257 500 9000 0.4975 0.489
0.1 0.1 0.01 359.38136638046257 500 9500 0.4967 0.4905
0.1 0.1 0.01 359.38136638046257 500 10000 0.4941 0.4906
0.1 0.1 0.01 359.38136638046257 500 500 0.2849 0.2991
0.1 0.1 0.01 359.38136638046257 500 1000 0.3681 0.3587
0.1 0.1 0.01 359.38136638046257 500 1500 0.3882 0.3928
0.1 0.1 0.01 359.38136638046257 500 2000 0.4359 0.4003
0.1 0.1 0.01 359.38136638046257 500 2500 0.4277 0.4305
0.1 0.1 0.01 359.38136638046257 500 3000 0.4396 0.4466
0.1 0.1 0.01 359.38136638046257 500 3500 0.4498 0.4447
0.1 0.1 0.01 359.38136638046257 500 4000 0.4629 0.4539
0.1 0.1 0.01 359.38136638046257 500 4500 0.4637 0.4456
0.1 0.1 0.01 359.38136638046257 500 5000 0.4826 0.4757
0.1 0.1 0.01 359.38136638046257 500 5500 0.4819 0.4717
0.1 0.1 0.01 359.38136638046257 500 6000 0.4829 0.4581
0.1 0.1 0.01 359.38136638046257 500 6500 0.4858 0.4449
0.1 0.1 0.01 359.38136638046257 500 7000 0.4884 0.4476
0.1 0.1 0.01 359.38136638046257 500 7500 0.4876 0.4566
0.1 0.1 0.01 359.38136638046257 500 8000 0.4816 0.4549
0.1 0.1 0.01 359.38136638046257 500 8500 0.4887 0.4563
0.1 0.1 0.01 359.38136638046257 500 9000 0.4927 0.4792
0.1 0.1 0.01 359.38136638046257 500 9500 0.4932 0.4854
0.1 0.1 0.01 359.38136638046257 500 10000 0.4932 0.4833
0.1 0.1 0.01 359.38136638046257 500 500 0.2664 0.2434
0.1 0.1 0.01 359.38136638046257 500 1000 0.2653 0.3343
0.1 0.1 0.01 359.38136638046257 500 1500 0.3031 0.3361
0.1 0.1 0.01 359.38136638046257 500 2000 0.3401 0.3933
0.1 0.1 0.01 359.38136638046257 500 2500 0.4125 0.4107
0.1 0.1 0.01 359.38136638046257 500 3000 0.4207 0.4235
0.1 0.1 0.01 359.38136638046257 500 3500 0.4327 0.4223
0.1 0.1 0.01 359.38136638046257 500 4000 0.4728 0.4282
0.1 0.1 0.01 359.38136638046257 500 4500 0.4626 0.4531
0.1 0.1 0.01 359.38136638046257 500 5000 0.4721 0.4297
0.1 0.1 0.01 359.38136638046257 500 5500 0.4805 0.416
0.1 0.1 0.01 359.38136638046257 500 6000 0.4849 0.4377
