c s2M s2V K N T kf km
0.1 0.1 0.08 100.0 1000 3000 0.5 0.0006
0.1 0.1 0.08 100.0 1000 3500 0.5 0.0028
0.1 0.1 0.08 100.0 1000 4000 0.5 0.0077
0.1 0.1 0.08 100.0 1000 4500 0.4999 0.0013
0.1 0.1 0.08 100.0 1000 5000 0.5 0.0003
0.1 0.1 0.08 100.0 1000 5500 0.5 0.002
0.1 0.1 0.08 100.0 1000 6000 0.4999 0.0003
0.1 0.1 0.08 100.0 1000 6500 0.4996 0.0001
0.1 0.1 0.08 100.0 1000 7000 0.4998 0.0
0.1 0.1 0.08 100.0 1000 7500 0.4997 0.0
0.1 0.1 0.08 100.0 1000 8000 0.4998 0.0001
0.1 0.1 0.08 100.0 1000 8500 0.4999 0.0
0.1 0.1 0.08 100.0 1000 9000 0.5 0.0
0.1 0.1 0.08 100.0 1000 9500 0.5 0.0
0.1 0.1 0.08 100.0 1000 10000 0.5 0.0
0.1 0.1 0.08 100.0 1000 500 0.4714 0.103
0.1 0.1 0.08 100.0 1000 1000 0.4971 0.0076
0.1 0.1 0.08 100.0 1000 1500 0.4973 0.0019
0.1 0.1 0.08 100.0 1000 2000 0.498 0.0005
0.1 0.1 0.08 100.0 1000 2500 0.4944 0.0004
0.1 0.1 0.08 100.0 1000 3000 0.4947 0.0002
0.1 0.1 0.08 100.0 1000 3500 0.4995 0.0012
0.1 0.1 0.08 100.0 1000 4000 0.4998 0.0018
0.1 0.1 0.08 100.0 1000 4500 0.4999 0.0004
0.1 0.1 0.08 100.0 1000 5000 0.4999 0.0056
0.1 0.1 0.08 100.0 1000 5500 0.4977 0.0011
0.1 0.1 0.08 100.0 1000 6000 0.4967 0.0019
0.1 0.1 0.08 100.0 1000 6500 0.498 0.0011
0.1 0.1 0.08 100.0 1000 7000 0.494 0.0008
0.1 0.1 0.08 100.0 1000 7500 0.4921 0.0014
0.1 0.1 0.08 100.0 1000 8000 0.4998 0.0057
0.1 0.1 0.08 100.0 1000 8500 0.4999 0.0016
0.1 0.1 0.08 100.0 1000 9000 0.4999 0.0022
0.1 0.1 0.08 100.0 1000 9500 0.5 0.0025
0.1 0.1 0.08 100.0 1000 10000 0.5 0.0003
0.1 0.1 0.08 100.0 1000 500 0.4703 0.0587
0.1 0.1 0.08 100.0 1000 1000 0.4979 0.0354
0.1 0.1 0.08 100.0 1000 1500 0.4993 0.0018
0.1 0.1 0.08 100.0 1000 2000 0.4998 0.0002
0.1 0.1 0.08 100.0 1000 2500 0.4979 0.0007
0.1 0.1 0.08 100.0 1000 3000 0.4962 0.0001
0.1 0.1 0.08 100.0 1000 3500 0.4863 0.0
0.1 0.1 0.08 100.0 1000 4000 0.4981 0.0
0.1 0.1 0.08 100.0 1000 4500 0.4985 0.0
0.1 0.1 0.08 100.0 1000 5000 0.4999 0.0
0.1 0.1 0.08 100.0 1000 5500 0.5 0.0
0.1 0.1 0.08 100.0 1000 6000 0.5 0.0
0.1 0.1 0.08 100.0 1000 6500 0.5 0.0
0.1 0.1 0.08 100.0 1000 7000 0.5 0.0
0.1 0.1 0.08 100.0 1000 7500 0.5 0.0
0.1 0.1 0.08 100.0 1000 8000 0.5 0.0001
0.1 0.1 0.08 100.0 1000 8500 0.5 0.0008
0.1 0.1 0.08 100.0 1000 9000 0.5 0.0001
0.1 0.1 0.08 100.0 1000 9500 0.5 0.0001
0.1 0.1 0.08 100.0 1000 10000 0.5 0.0
0.1 0.1 0.08 129.1549665014884 1000 500 0.3628 0.0995
0.1 0.1 0.08 129.1549665014884 1000 1000 0.4929 0.0321
0.1 0.1 0.08 129.1549665014884 1000 1500 0.4963 0.0021
0.1 0.1 0.08 129.1549665014884 1000 2000 0.4956 0.0019
0.1 0.1 0.08 129.1549665014884 1000 2500 0.4979 0.0005
0.1 0.1 0.08 129.1549665014884 1000 3000 0.4976 0.0014
0.1 0.1 0.08 129.1549665014884 1000 3500 0.4968 0.0009
0.1 0.1 0.08 129.1549665014884 1000 4000 0.4999 0.0013
0.1 0.1 0.08 129.1549665014884 1000 4500 0.4998 0.0031
0.1 0.1 0.08 129.1549665014884 1000 5000 0.4971 0.0002
0.1 0.1 0.08 129.1549665014884 1000 5500 0.4994 0.0003
0.1 0.1 0.08 129.1549665014884 1000 6000 0.4993 0.0
0.1 0.1 0.08 129.1549665014884 1000 6500 0.4998 0.0001
0.1 0.1 0.08 129.1549665014884 1000 7000 0.5 0.0
0.1 0.1 0.08 129.1549665014884 1000 7500 0.5 0.0001
0.1 0.1 0.08 129.1549665014884 1000 8000 0.5 0.0
0.1 0.1 0.08 129.1549665014884 1000 8500 0.5 0.0
0.1 0.1 0.08 129.1549665014884 1000 9000 0.5 0.0
0.1 0.1 0.08 129.1549665014884 1000 9500 0.5 0.0
0.1 0.1 0.08 129.1549665014884 1000 10000 0.5 0.0
0.1 0.1 0.08 129.1549665014884 1000 500 0.4342 0.0816
0.1 0.1 0.08 129.1549665014884 1000 1000 0.4895 0.0165
0.1 0.1 0.08 129.1549665014884 1000 1500 0.4782 0.0009
0.1 0.1 0.08 129.1549665014884 1000 2000 0.486 0.0003
0.1 0.1 0.08 129.1549665014884 1000 2500 0.4795 0.0001
0.1 0.1 0.08 129.1549665014884 1000 3000 0.4993 0.0001
0.1 0.1 0.08 129.1549665014884 1000 3500 0.4996 0.0
0.1 0.1 0.08 129.1549665014884 1000 4000 0.4992 0.0
0.1 0.1 0.08 129.1549665014884 1000 4500 0.4993 0.0
0.1 0.1 0.08 129.1549665014884 1000 5000 0.4988 0.0
0.1 0.1 0.08 129.1549665014884 1000 5500 0.4995 0.0
0.1 0.1 0.08 129.1549665014884 1000 6000 0.4994 0.0
0.1 0.1 0.08 129.1549665014884 1000 6500 0.4988 0.0
0.1 0.1 0.08 129.1549665014884 1000 7000 0.4992 0.0
0.1 0.1 0.08 129.1549665014884 1000 7500 0.4995 0.0
0.1 0.1 0.08 129.1549665014884 1000 8000 0.4999 0.0
0.1 0.1 0.08 129.1549665014884 1000 8500 0.4998 0.0
0.1 0.1 0.08 129.1549665014884 1000 9000 0.4964 0.0
0.1 0.1 0.08 129.1549665014884 1000 9500 0.4983 0.0
0.1 0.1 0.08 129.1549665014884 1000 10000 0.4967 0.0
0.1 0.1 0.08 129.1549665014884 1000 500 0.462 0.1959
0.1 0.1 0.08 129.1549665014884 1000 1000 0.4853 0.0272
0.1 0.1 0.08 129.1549665014884 1000 1500 0.4912 0.0015
0.1 0.1 0.08 129.1549665014884 1000 2000 0.4964 0.0033
0.1 0.1 0.08 129.1549665014884 1000 2500 0.4963 0.0092
0.1 0.1 0.08 129.1549665014884 1000 3000 0.4957 0.0323
0.1 0.1 0.08 129.1549665014884 1000 3500 0.4894 0.0259
0.1 0.1 0.08 129.1549665014884 1000 4000 0.4986 0.0292
0.1 0.1 0.08 129.1549665014884 1000 4500 0.4943 0.0186
0.1 0.1 0.08 129.1549665014884 1000 5000 0.499 0.0131
0.1 0.1 0.08 129.1549665014884 1000 5500 0.4983 0.0144
0.1 0.1 0.08 129.1549665014884 1000 6000 0.4999 0.0007
0.1 0.1 0.08 129.1549665014884 1000 6500 0.4999 0.0002
0.1 0.1 0.08 129.1549665014884 1000 7000 0.4998 0.0024
0.1 0.1 0.08 129.1549665014884 1000 7500 0.5 0.0004
0.1 0.1 0.08 129.1549665014884 1000 8000 0.5 0.0001
0.1 0.1 0.08 129.1549665014884 1000 8500 0.5 0.0003
0.1 0.1 0.08 129.1549665014884 1000 9000 0.4998 0.0
0.1 0.1 0.08 129.1549665014884 1000 9500 0.4998 0.0
0.1 0.1 0.08 129.1549665014884 1000 10000 0.4998 0.0
0.1 0.1 0.08 129.1549665014884 1000 500 0.4718 0.0384
0.1 0.1 0.08 129.1549665014884 1000 1000 0.4822 0.043
0.1 0.1 0.08 129.1549665014884 1000 1500 0.4969 0.028
0.1 0.1 0.08 129.1549665014884 1000 2000 0.4986 0.0017
0.1 0.1 0.08 129.1549665014884 1000 2500 0.4943 0.004
0.1 0.1 0.08 129.1549665014884 1000 3000 0.4952 0.0042
0.1 0.1 0.08 129.1549665014884 1000 3500 0.4986 0.0019
0.1 0.1 0.08 129.1549665014884 1000 4000 0.4991 0.0022
0.1 0.1 0.08 129.1549665014884 1000 4500 0.4996 0.0083
0.1 0.1 0.08 129.1549665014884 1000 5000 0.4994 0.0018
0.1 0.1 0.08 129.1549665014884 1000 5500 0.4998 0.0059
0.1 0.1 0.08 129.1549665014884 1000 6000 0.5 0.0017
0.1 0.1 0.08 129.1549665014884 1000 6500 0.4999 0.0013
0.1 0.1 0.08 129.1549665014884 1000 7000 0.4987 0.0029
0.1 0.1 0.08 129.1549665014884 1000 7500 0.4996 0.0008
0.1 0.1 0.08 129.1549665014884 1000 8000 0.4991 0.0009
0.1 0.1 0.08 129.1549665014884 1000 8500 0.4985 0.0014
0.1 0.1 0.08 129.1549665014884 1000 9000 0.4976 0.0008
0.1 0.1 0.08 129.1549665014884 1000 9500 0.4884 0.0
0.1 0.1 0.08 129.1549665014884 1000 10000 0.4983 0.0
0.1 0.1 0.08 129.1549665014884 1000 500 0.4439 0.1284
0.1 0.1 0.08 129.1549665014884 1000 1000 0.4958 0.0382
0.1 0.1 0.08 129.1549665014884 1000 1500 0.4975 0.0034
0.1 0.1 0.08 129.1549665014884 1000 2000 0.4952 0.0339
0.1 0.1 0.08 129.1549665014884 1000 2500 0.4946 0.0412
0.1 0.1 0.08 129.1549665014884 1000 3000 0.4882 0.0084
0.1 0.1 0.08 129.1549665014884 1000 3500 0.4839 0.0023
0.1 0.1 0.08 129.1549665014884 1000 4000 0.4883 0.0001
0.1 0.1 0.08 129.1549665014884 1000 4500 0.4976 0.0003
0.1 0.1 0.08 129.1549665014884 1000 5000 0.4984 0.0003
0.1 0.1 0.08 129.1549665014884 1000 5500 0.4985 0.0
0.1 0.1 0.08 129.1549665014884 1000 6000 0.499 0.0001
0.1 0.1 0.08 129.1549665014884 1000 6500 0.4957 0.0002
0.1 0.1 0.08 129.1549665014884 1000 7000 0.4923 0.0001
0.1 0.1 0.08 129.1549665014884 1000 7500 0.4876 0.0001
0.1 0.1 0.08 129.1549665014884 1000 8000 0.4888 0.0003
0.1 0.1 0.08 129.1549665014884 1000 8500 0.4999 0.0001
0.1 0.1 0.08 129.1549665014884 1000 9000 0.4998 0.0009
0.1 0.1 0.08 129.1549665014884 1000 9500 0.4999 0.0005
0.1 0.1 0.08 129.1549665014884 1000 10000 0.5 0.0066
0.1 0.1 0.08 129.1549665014884 1000 500 0.4561 0.3467
0.1 0.1 0.08 129.1549665014884 1000 1000 0.466 0.2692
0.1 0.1 0.08 129.1549665014884 1000 1500 0.4917 0.0595
0.1 0.1 0.08 129.1549665014884 1000 2000 0.499 0.0232
0.1 0.1 0.08 129.1549665014884 1000 2500 0.4997 0.0035
0.1 0.1 0.08 129.1549665014884 1000 3000 0.4986 0.0113
0.1 0.1 0.08 129.1549665014884 1000 3500 0.4771 0.0024
0.1 0.1 0.08 129.1549665014884 1000 4000 0.4926 0.0158
0.1 0.1 0.08 129.1549665014884 1000 4500 0.4834 0.009
0.1 0.1 0.08 129.1549665014884 1000 5000 0.4833 0.0031
0.1 0.1 0.08 129.1549665014884 1000 5500 0.498 0.0111
0.1 0.1 0.08 129.1549665014884 1000 6000 0.4981 0.0076
0.1 0.1 0.08 129.1549665014884 1000 6500 0.4891 0.0029
0.1 0.1 0.08 129.1549665014884 1000 7000 0.4997 0.0116
0.1 0.1 0.08 129.1549665014884 1000 7500 0.5 0.012
0.1 0.1 0.08 129.1549665014884 1000 8000 0.4999 0.0198
0.1 0.1 0.08 129.1549665014884 1000 8500 0.5 0.0093
0.1 0.1 0.08 129.1549665014884 1000 9000 0.4999 0.0037
0.1 0.1 0.08 129.1549665014884 1000 9500 0.5 0.0035
0.1 0.1 0.08 129.1549665014884 1000 10000 0.5 0.0058
0.1 0.1 0.08 129.1549665014884 1000 500 0.486 0.1229
0.1 0.1 0.08 129.1549665014884 1000 1000 0.4848 0.0386
0.1 0.1 0.08 129.1549665014884 1000 1500 0.4925 0.0075
0.1 0.1 0.08 129.1549665014884 1000 2000 0.4924 0.0019
0.1 0.1 0.08 129.1549665014884 1000 2500 0.4896 0.0033
0.1 0.1 0.08 129.1549665014884 1000 3000 0.4943 0.0009
0.1 0.1 0.08 129.1549665014884 1000 3500 0.4968 0.0002
0.1 0.1 0.08 129.1549665014884 1000 4000 0.4984 0.0001
0.1 0.1 0.08 129.1549665014884 1000 4500 0.4999 0.0007
0.1 0.1 0.08 129.1549665014884 1000 5000 0.5 0.0008
0.1 0.1 0.08 129.1549665014884 1000 5500 0.5 0.0014
0.1 0.1 0.08 129.1549665014884 1000 6000 0.4995 0.0002
0.1 0.1 0.08 129.1549665014884 1000 6500 0.4989 0.0003
0.1 0.1 0.08 129.1549665014884 1000 7000 0.4998 0.0002
0.1 0.1 0.08 129.1549665014884 1000 7500 0.4999 0.0018
0.1 0.1 0.08 129.1549665014884 1000 8000 0.4998 0.0008
0.1 0.1 0.08 129.1549665014884 1000 8500 0.4986 0.0026
0.1 0.1 0.08 129.1549665014884 1000 9000 0.4934 0.0052
0.1 0.1 0.08 129.1549665014884 1000 9500 0.4936 0.0063
0.1 0.1 0.08 129.1549665014884 1000 10000 0.4962 0.0116
0.1 0.1 0.08 129.1549665014884 1000 500 0.4592 0.038
0.1 0.1 0.08 129.1549665014884 1000 1000 0.4873 0.0113
0.1 0.1 0.08 129.1549665014884 1000 1500 0.4801 0.0028
0.1 0.1 0.08 129.1549665014884 1000 2000 0.4986 0.0001
0.1 0.1 0.08 129.1549665014884 1000 2500 0.4972 0.0
0.1 0.1 0.08 129.1549665014884 1000 3000 0.4983 0.0
0.1 0.1 0.08 129.1549665014884 1000 3500 0.4988 0.0
0.1 0.1 0.08 129.1549665014884 1000 4000 0.4997 0.0001
0.1 0.1 0.08 129.1549665014884 1000 4500 0.4982 0.0004
0.1 0.1 0.08 129.1549665014884 1000 5000 0.5 0.0
0.1 0.1 0.08 129.1549665014884 1000 5500 0.5 0.0
0.1 0.1 0.08 129.1549665014884 1000 6000 0.5 0.0
0.1 0.1 0.08 129.1549665014884 1000 6500 0.5 0.0
0.1 0.1 0.08 129.1549665014884 1000 7000 0.5 0.0
0.1 0.1 0.08 129.1549665014884 1000 7500 0.4999 0.0
0.1 0.1 0.08 129.1549665014884 1000 8000 0.5 0.0
0.1 0.1 0.08 129.1549665014884 1000 8500 0.4999 0.0001
0.1 0.1 0.08 129.1549665014884 1000 9000 0.4999 0.0
0.1 0.1 0.08 129.1549665014884 1000 9500 0.499 0.0004
0.1 0.1 0.08 129.1549665014884 1000 10000 0.4996 0.0028
0.1 0.1 0.08 129.1549665014884 1000 500 0.4876 0.0747
0.1 0.1 0.08 129.1549665014884 1000 1000 0.496 0.1419
0.1 0.1 0.08 129.1549665014884 1000 1500 0.4948 0.0417
0.1 0.1 0.08 129.1549665014884 1000 2000 0.4909 0.0148
0.1 0.1 0.08 129.1549665014884 1000 2500 0.4881 0.0038
0.1 0.1 0.08 129.1549665014884 1000 3000 0.49 0.0114
0.1 0.1 0.08 129.1549665014884 1000 3500 0.494 0.0022
0.1 0.1 0.08 129.1549665014884 1000 4000 0.4917 0.0004
0.1 0.1 0.08 129.1549665014884 1000 4500 0.4988 0.002
0.1 0.1 0.08 129.1549665014884 1000 5000 0.4997 0.0002
0.1 0.1 0.08 129.1549665014884 1000 5500 0.4998 0.0006
0.1 0.1 0.08 129.1549665014884 1000 6000 0.4986 0.0022
0.1 0.1 0.08 129.1549665014884 1000 6500 0.4769 0.0002
0.1 0.1 0.08 129.1549665014884 1000 7000 0.4683 0.0022
0.1 0.1 0.08 129.1549665014884 1000 7500 0.4916 0.0001
0.1 0.1 0.08 129.1549665014884 1000 8000 0.4858 0.0003
0.1 0.1 0.08 129.1549665014884 1000 8500 0.4976 0.0001
0.1 0.1 0.08 129.1549665014884 1000 9000 0.4981 0.0004
0.1 0.1 0.08 129.1549665014884 1000 9500 0.4995 0.0006
0.1 0.1 0.08 129.1549665014884 1000 10000 0.4992 0.0009
0.1 0.1 0.08 129.1549665014884 1000 500 0.4603 0.0497
0.1 0.1 0.08 129.1549665014884 1000 1000 0.4847 0.0138
0.1 0.1 0.08 129.1549665014884 1000 1500 0.497 0.0183
0.1 0.1 0.08 129.1549665014884 1000 2000 0.4986 0.0226
0.1 0.1 0.08 129.1549665014884 1000 2500 0.4997 0.0134
0.1 0.1 0.08 129.1549665014884 1000 3000 0.4993 0.004
0.1 0.1 0.08 129.1549665014884 1000 3500 0.4857 0.0067
0.1 0.1 0.08 129.1549665014884 1000 4000 0.4819 0.0145
0.1 0.1 0.08 129.1549665014884 1000 4500 0.4987 0.0061
0.1 0.1 0.08 129.1549665014884 1000 5000 0.4997 0.0095
0.1 0.1 0.08 129.1549665014884 1000 5500 0.4955 0.0089
0.1 0.1 0.08 129.1549665014884 1000 6000 0.4695 0.0248
0.1 0.1 0.08 129.1549665014884 1000 6500 0.4985 0.0385
0.1 0.1 0.08 129.1549665014884 1000 7000 0.4994 0.004
0.1 0.1 0.08 129.1549665014884 1000 7500 0.4993 0.0005
0.1 0.1 0.08 129.1549665014884 1000 8000 0.4999 0.0004
0.1 0.1 0.08 129.1549665014884 1000 8500 0.497 0.0003
0.1 0.1 0.08 129.1549665014884 1000 9000 0.4967 0.0
0.1 0.1 0.08 129.1549665014884 1000 9500 0.4968 0.0
0.1 0.1 0.08 129.1549665014884 1000 10000 0.4943 0.0
0.1 0.1 0.08 129.1549665014884 1000 500 0.4867 0.1834
0.1 0.1 0.08 129.1549665014884 1000 1000 0.4497 0.0227
0.1 0.1 0.08 129.1549665014884 1000 1500 0.4903 0.0114
0.1 0.1 0.08 129.1549665014884 1000 2000 0.4982 0.0049
0.1 0.1 0.08 129.1549665014884 1000 2500 0.4972 0.0006
0.1 0.1 0.08 129.1549665014884 1000 3000 0.4932 0.0015
0.1 0.1 0.08 129.1549665014884 1000 3500 0.4988 0.0067
0.1 0.1 0.08 129.1549665014884 1000 4000 0.4984 0.0405
0.1 0.1 0.08 129.1549665014884 1000 4500 0.4995 0.0007
0.1 0.1 0.08 129.1549665014884 1000 5000 0.4992 0.0029
0.1 0.1 0.08 129.1549665014884 1000 5500 0.4995 0.0252
0.1 0.1 0.08 129.1549665014884 1000 6000 0.4997 0.0085
0.1 0.1 0.08 129.1549665014884 1000 6500 0.4996 0.0203
0.1 0.1 0.08 129.1549665014884 1000 7000 0.4995 0.0111
0.1 0.1 0.08 129.1549665014884 1000 7500 0.4978 0.0033
0.1 0.1 0.08 129.1549665014884 1000 8000 0.498 0.0014
0.1 0.1 0.08 129.1549665014884 1000 8500 0.498 0.0003
0.1 0.1 0.08 129.1549665014884 1000 9000 0.4999 0.001
0.1 0.1 0.08 129.1549665014884 1000 9500 0.4996 0.0006
0.1 0.1 0.08 129.1549665014884 1000 10000 0.498 0.0045
0.1 0.1 0.08 129.1549665014884 1000 500 0.4822 0.196
0.1 0.1 0.08 129.1549665014884 1000 1000 0.4828 0.0328
0.1 0.1 0.08 129.1549665014884 1000 1500 0.4842 0.0119
0.1 0.1 0.08 129.1549665014884 1000 2000 0.4936 0.0163
0.1 0.1 0.08 129.1549665014884 1000 2500 0.4982 0.0203
0.1 0.1 0.08 129.1549665014884 1000 3000 0.4656 0.0275
0.1 0.1 0.08 129.1549665014884 1000 3500 0.4907 0.0175
0.1 0.1 0.08 129.1549665014884 1000 4000 0.4935 0.0207
0.1 0.1 0.08 129.1549665014884 1000 4500 0.4981 0.0041
0.1 0.1 0.08 129.1549665014884 1000 5000 0.5 0.0018
0.1 0.1 0.08 129.1549665014884 1000 5500 0.4998 0.0006
0.1 0.1 0.08 129.1549665014884 1000 6000 0.4999 0.0003
0.1 0.1 0.08 129.1549665014884 1000 6500 0.4992 0.0009
0.1 0.1 0.08 129.1549665014884 1000 7000 0.4968 0.0018
0.1 0.1 0.08 129.1549665014884 1000 7500 0.499 0.0004
0.1 0.1 0.08 129.1549665014884 1000 8000 0.4988 0.0003
0.1 0.1 0.08 129.1549665014884 1000 8500 0.4997 0.0
0.1 0.1 0.08 129.1549665014884 1000 9000 0.4999 0.0002
0.1 0.1 0.08 129.1549665014884 1000 9500 0.4995 0.0015
0.1 0.1 0.08 129.1549665014884 1000 10000 0.5 0.0017
0.1 0.1 0.08 129.1549665014884 1000 500 0.4479 0.0761
0.1 0.1 0.08 129.1549665014884 1000 1000 0.4974 0.0179
0.1 0.1 0.08 129.1549665014884 1000 1500 0.4989 0.0011
0.1 0.1 0.08 129.1549665014884 1000 2000 0.498 0.0006
0.1 0.1 0.08 129.1549665014884 1000 2500 0.4993 0.0005
0.1 0.1 0.08 129.1549665014884 1000 3000 0.4994 0.003
0.1 0.1 0.08 129.1549665014884 1000 3500 0.4988 0.0025
0.1 0.1 0.08 129.1549665014884 1000 4000 0.4903 0.0021
0.1 0.1 0.08 129.1549665014884 1000 4500 0.486 0.0019
0.1 0.1 0.08 129.1549665014884 1000 5000 0.4967 0.0003
0.1 0.1 0.08 129.1549665014884 1000 5500 0.4997 0.0006
0.1 0.1 0.08 129.1549665014884 1000 6000 0.4993 0.0002
0.1 0.1 0.08 129.1549665014884 1000 6500 0.4967 0.0007
0.1 0.1 0.08 129.1549665014884 1000 7000 0.4995 0.001
0.1 0.1 0.08 129.1549665014884 1000 7500 0.5 0.0001
0.1 0.1 0.08 129.1549665014884 1000 8000 0.4998 0.0004
0.1 0.1 0.08 129.1549665014884 1000 8500 0.4999 0.0001
0.1 0.1 0.08 129.1549665014884 1000 9000 0.5 0.0001
0.1 0.1 0.08 129.1549665014884 1000 9500 0.5 0.0008
0.1 0.1 0.08 129.1549665014884 1000 10000 0.5 0.001
0.1 0.1 0.08 129.1549665014884 1000 500 0.4755 0.0931
0.1 0.1 0.08 129.1549665014884 1000 1000 0.4896 0.0482
0.1 0.1 0.08 129.1549665014884 1000 1500 0.4605 0.0075
0.1 0.1 0.08 129.1549665014884 1000 2000 0.4862 0.0105
0.1 0.1 0.08 129.1549665014884 1000 2500 0.4931 0.01
0.1 0.1 0.08 129.1549665014884 1000 3000 0.4977 0.0011
0.1 0.1 0.08 129.1549665014884 1000 3500 0.4998 0.0
0.1 0.1 0.08 129.1549665014884 1000 4000 0.5 0.0
0.1 0.1 0.08 129.1549665014884 1000 4500 0.5 0.0
0.1 0.1 0.08 129.1549665014884 1000 5000 0.5 0.0
0.1 0.1 0.08 129.1549665014884 1000 5500 0.5 0.0
0.1 0.1 0.08 129.1549665014884 1000 6000 0.4999 0.0
0.1 0.1 0.08 129.1549665014884 1000 6500 0.4997 0.0
0.1 0.1 0.08 129.1549665014884 1000 7000 0.4999 0.0
0.1 0.1 0.08 129.1549665014884 1000 7500 0.4998 0.0
0.1 0.1 0.08 129.1549665014884 1000 8000 0.493 0.0
0.1 0.1 0.08 129.1549665014884 1000 8500 0.4929 0.0
0.1 0.1 0.08 129.1549665014884 1000 9000 0.4962 0.0
0.1 0.1 0.08 129.1549665014884 1000 9500 0.4911 0.0
0.1 0.1 0.08 129.1549665014884 1000 10000 0.4837 0.0
0.1 0.1 0.08 129.1549665014884 1000 500 0.4168 0.125
0.1 0.1 0.08 129.1549665014884 1000 1000 0.4828 0.0726
0.1 0.1 0.08 129.1549665014884 1000 1500 0.4943 0.1171
0.1 0.1 0.08 129.1549665014884 1000 2000 0.4997 0.0175
0.1 0.1 0.08 129.1549665014884 1000 2500 0.4996 0.0291
0.1 0.1 0.08 129.1549665014884 1000 3000 0.4999 0.0061
0.1 0.1 0.08 129.1549665014884 1000 3500 0.4988 0.017
0.1 0.1 0.08 129.1549665014884 1000 4000 0.4987 0.0094
0.1 0.1 0.08 129.1549665014884 1000 4500 0.4962 0.0157
0.1 0.1 0.08 129.1549665014884 1000 5000 0.499 0.0041
0.1 0.1 0.08 129.1549665014884 1000 5500 0.4986 0.0125
0.1 0.1 0.08 129.1549665014884 1000 6000 0.4999 0.0014
0.1 0.1 0.08 129.1549665014884 1000 6500 0.4997 0.0025
0.1 0.1 0.08 129.1549665014884 1000 7000 0.4995 0.0003
0.1 0.1 0.08 129.1549665014884 1000 7500 0.4997 0.0002
0.1 0.1 0.08 129.1549665014884 1000 8000 0.4989 0.0003
0.1 0.1 0.08 129.1549665014884 1000 8500 0.499 0.0004
0.1 0.1 0.08 129.1549665014884 1000 9000 0.4987 0.0007
0.1 0.1 0.08 129.1549665014884 1000 9500 0.4952 0.0004
0.1 0.1 0.08 129.1549665014884 1000 10000 0.4975 0.0005
0.1 0.1 0.08 129.1549665014884 1000 500 0.4661 0.3945
0.1 0.1 0.08 129.1549665014884 1000 1000 0.4967 0.2919
0.1 0.1 0.08 129.1549665014884 1000 1500 0.498 0.1258
0.1 0.1 0.08 129.1549665014884 1000 2000 0.4925 0.0409
0.1 0.1 0.08 129.1549665014884 1000 2500 0.4959 0.0035
0.1 0.1 0.08 129.1549665014884 1000 3000 0.4984 0.0009
0.1 0.1 0.08 129.1549665014884 1000 3500 0.4995 0.0066
0.1 0.1 0.08 129.1549665014884 1000 4000 0.4924 0.0203
0.1 0.1 0.08 129.1549665014884 1000 4500 0.4943 0.0786
0.1 0.1 0.08 129.1549665014884 1000 5000 0.4983 0.0135
0.1 0.1 0.08 129.1549665014884 1000 5500 0.5 0.0098
0.1 0.1 0.08 129.1549665014884 1000 6000 0.5 0.0007
0.1 0.1 0.08 129.1549665014884 1000 6500 0.5 0.0049
0.1 0.1 0.08 129.1549665014884 1000 7000 0.5 0.0012
0.1 0.1 0.08 129.1549665014884 1000 7500 0.5 0.0005
0.1 0.1 0.08 129.1549665014884 1000 8000 0.5 0.0001
0.1 0.1 0.08 129.1549665014884 1000 8500 0.5 0.0002
0.1 0.1 0.08 129.1549665014884 1000 9000 0.5 0.0001
0.1 0.1 0.08 129.1549665014884 1000 9500 0.5 0.0001
0.1 0.1 0.08 129.1549665014884 1000 10000 0.4999 0.0003
0.1 0.1 0.08 129.1549665014884 1000 500 0.4734 0.1209
0.1 0.1 0.08 129.1549665014884 1000 1000 0.4739 0.0282
0.1 0.1 0.08 129.1549665014884 1000 1500 0.4925 0.0198
0.1 0.1 0.08 129.1549665014884 1000 2000 0.4987 0.0348
0.1 0.1 0.08 129.1549665014884 1000 2500 0.5 0.0382
0.1 0.1 0.08 129.1549665014884 1000 3000 0.5 0.0179
0.1 0.1 0.08 129.1549665014884 1000 3500 0.4999 0.0094
0.1 0.1 0.08 129.1549665014884 1000 4000 0.4999 0.0254
0.1 0.1 0.08 129.1549665014884 1000 4500 0.5 0.0152
0.1 0.1 0.08 129.1549665014884 1000 5000 0.5 0.0021
0.1 0.1 0.08 129.1549665014884 1000 5500 0.5 0.0121
0.1 0.1 0.08 129.1549665014884 1000 6000 0.5 0.0065
0.1 0.1 0.08 129.1549665014884 1000 6500 0.5 0.0005
0.1 0.1 0.08 129.1549665014884 1000 7000 0.4999 0.0015
0.1 0.1 0.08 129.1549665014884 1000 7500 0.4998 0.0004
0.1 0.1 0.08 129.1549665014884 1000 8000 0.4998 0.0003
0.1 0.1 0.08 129.1549665014884 1000 8500 0.4997 0.0027
0.1 0.1 0.08 129.1549665014884 1000 9000 0.5 0.0013
0.1 0.1 0.08 129.1549665014884 1000 9500 0.5 0.021
0.1 0.1 0.08 129.1549665014884 1000 10000 0.5 0.0539
0.1 0.1 0.08 129.1549665014884 1000 500 0.4898 0.0467
0.1 0.1 0.08 129.1549665014884 1000 1000 0.4792 0.0052
0.1 0.1 0.08 129.1549665014884 1000 1500 0.4945 0.0364
0.1 0.1 0.08 129.1549665014884 1000 2000 0.4992 0.0077
0.1 0.1 0.08 129.1549665014884 1000 2500 0.4994 0.0137
